0,1,2,3,4,position
-60.0,-59.0,-69.0,-83.0,-58.0,2
-60.0,-59.0,-69.0,-83.0,-63.0,2
-60.0,-59.0,-67.0,-83.0,-63.0,2
-60.0,-63.0,-67.0,-83.0,-63.0,2
-60.0,-63.0,-67.0,-69.0,-63.0,2
-60.0,-63.0,-67.0,-69.0,-59.0,2
-60.0,-66.0,-67.0,-69.0,-59.0,2
-60.0,-66.0,-67.0,-83.0,-59.0,2
-60.0,-66.0,-67.0,-83.0,-62.0,2
-60.0,-60.0,-67.0,-83.0,-62.0,2
-60.0,-63.0,-67.0,-83.0,-62.0,2
-60.0,-63.0,-67.0,-75.0,-62.0,2
-61.0,-63.0,-67.0,-75.0,-62.0,2
-61.0,-63.0,-67.0,-75.0,-66.0,2
-61.0,-63.0,-69.0,-75.0,-66.0,2
-61.0,-66.0,-69.0,-75.0,-66.0,2
-61.0,-66.0,-69.0,-85.0,-66.0,2
-59.0,-66.0,-69.0,-85.0,-66.0,2
-59.0,-66.0,-69.0,-85.0,-58.0,2
-59.0,-66.0,-66.0,-85.0,-58.0,2
-59.0,-63.0,-66.0,-85.0,-58.0,2
-59.0,-63.0,-66.0,-68.0,-58.0,2
-59.0,-63.0,-66.0,-68.0,-63.0,2
-59.0,-66.0,-66.0,-68.0,-63.0,2
-59.0,-66.0,-66.0,-84.0,-63.0,2
-59.0,-63.0,-66.0,-84.0,-63.0,2
-59.0,-63.0,-66.0,-68.0,-65.0,2
-59.0,-63.0,-69.0,-68.0,-63.0,2
-60.0,-63.0,-69.0,-68.0,-63.0,2
-60.0,-63.0,-68.0,-68.0,-63.0,2
-60.0,-63.0,-68.0,-68.0,-66.0,2
-60.0,-63.0,-69.0,-68.0,-66.0,2
-60.0,-59.0,-69.0,-68.0,-66.0,2
-60.0,-59.0,-69.0,-82.0,-66.0,2
-60.0,-59.0,-69.0,-82.0,-63.0,2
-60.0,-59.0,-68.0,-82.0,-63.0,2
-60.0,-66.0,-68.0,-82.0,-63.0,2
-60.0,-66.0,-68.0,-74.0,-63.0,2
-59.0,-66.0,-68.0,-74.0,-63.0,2
-59.0,-66.0,-68.0,-74.0,-59.0,2
-59.0,-60.0,-68.0,-74.0,-59.0,2
-59.0,-60.0,-68.0,-84.0,-59.0,2
-59.0,-60.0,-68.0,-84.0,-63.0,2
-59.0,-63.0,-68.0,-84.0,-63.0,2
-59.0,-63.0,-68.0,-69.0,-63.0,2
-60.0,-63.0,-68.0,-69.0,-63.0,2
-60.0,-63.0,-68.0,-69.0,-59.0,2
-60.0,-60.0,-67.0,-69.0,-59.0,2
-61.0,-60.0,-67.0,-69.0,-59.0,2
-61.0,-60.0,-67.0,-69.0,-63.0,2
-61.0,-60.0,-69.0,-69.0,-63.0,2
-61.0,-66.0,-69.0,-69.0,-63.0,2
-61.0,-66.0,-69.0,-77.0,-63.0,2
-60.0,-66.0,-69.0,-77.0,-63.0,2
-60.0,-66.0,-69.0,-77.0,-58.0,2
-60.0,-66.0,-68.0,-77.0,-58.0,2
-60.0,-63.0,-68.0,-77.0,-58.0,2
-60.0,-63.0,-68.0,-77.0,-63.0,2
-61.0,-63.0,-68.0,-77.0,-63.0,2
-61.0,-63.0,-69.0,-77.0,-63.0,2
-61.0,-63.0,-69.0,-75.0,-63.0,2
-60.0,-63.0,-69.0,-75.0,-63.0,2
-60.0,-63.0,-69.0,-75.0,-66.0,2
-60.0,-63.0,-67.0,-75.0,-66.0,2
-60.0,-60.0,-67.0,-75.0,-66.0,2
-60.0,-60.0,-67.0,-85.0,-66.0,2
-60.0,-60.0,-67.0,-85.0,-63.0,2
-60.0,-60.0,-68.0,-85.0,-63.0,2
-60.0,-62.0,-68.0,-85.0,-63.0,2
-60.0,-62.0,-68.0,-69.0,-63.0,2
-60.0,-62.0,-67.0,-69.0,-63.0,2
-60.0,-64.0,-67.0,-69.0,-63.0,2
-60.0,-64.0,-67.0,-75.0,-63.0,2
-61.0,-64.0,-67.0,-75.0,-63.0,2
-61.0,-64.0,-69.0,-75.0,-63.0,2
-61.0,-63.0,-69.0,-84.0,-63.0,2
-59.0,-63.0,-69.0,-84.0,-63.0,2
-59.0,-63.0,-69.0,-84.0,-59.0,2
-59.0,-63.0,-67.0,-84.0,-59.0,2
-59.0,-66.0,-67.0,-84.0,-59.0,2
-60.0,-66.0,-67.0,-84.0,-59.0,2
-60.0,-66.0,-67.0,-77.0,-59.0,2
-60.0,-66.0,-67.0,-77.0,-63.0,2
-60.0,-63.0,-69.0,-77.0,-63.0,2
-59.0,-63.0,-69.0,-77.0,-63.0,2
-59.0,-63.0,-69.0,-77.0,-58.0,2
-59.0,-63.0,-67.0,-77.0,-58.0,2
-59.0,-66.0,-67.0,-77.0,-58.0,2
-60.0,-66.0,-67.0,-77.0,-58.0,2
-60.0,-63.0,-69.0,-77.0,-59.0,2
-60.0,-63.0,-66.0,-77.0,-59.0,2
-60.0,-66.0,-66.0,-77.0,-59.0,2
-61.0,-66.0,-66.0,-77.0,-59.0,2
-61.0,-66.0,-66.0,-69.0,-59.0,2
-61.0,-66.0,-66.0,-69.0,-63.0,2
-61.0,-66.0,-68.0,-69.0,-63.0,2
-61.0,-60.0,-68.0,-69.0,-63.0,2
-61.0,-60.0,-68.0,-69.0,-58.0,2
-60.0,-60.0,-68.0,-69.0,-58.0,2
-60.0,-60.0,-68.0,-84.0,-58.0,2
-60.0,-60.0,-67.0,-84.0,-58.0,2
-60.0,-60.0,-67.0,-84.0,-65.0,2
-60.0,-60.0,-67.0,-69.0,-65.0,2
-60.0,-60.0,-69.0,-69.0,-65.0,2
-60.0,-59.0,-69.0,-69.0,-65.0,2
-60.0,-59.0,-69.0,-69.0,-63.0,2
-60.0,-59.0,-69.0,-84.0,-63.0,2
-60.0,-59.0,-68.0,-84.0,-63.0,2
-60.0,-59.0,-68.0,-84.0,-66.0,2
-60.0,-59.0,-68.0,-68.0,-66.0,2
-60.0,-59.0,-69.0,-68.0,-63.0,2
-61.0,-59.0,-69.0,-68.0,-63.0,2
-61.0,-59.0,-69.0,-84.0,-63.0,2
-61.0,-59.0,-68.0,-84.0,-63.0,2
-61.0,-63.0,-68.0,-84.0,-63.0,2
-59.0,-63.0,-68.0,-84.0,-66.0,2
-59.0,-63.0,-68.0,-77.0,-66.0,2
-59.0,-63.0,-69.0,-77.0,-66.0,2
-59.0,-60.0,-69.0,-77.0,-66.0,2
-59.0,-60.0,-69.0,-77.0,-63.0,2
-61.0,-60.0,-69.0,-77.0,-63.0,2
-61.0,-60.0,-67.0,-77.0,-63.0,2
-61.0,-63.0,-67.0,-77.0,-63.0,2
-61.0,-63.0,-67.0,-77.0,-59.0,2
-60.0,-63.0,-67.0,-77.0,-59.0,2
-60.0,-60.0,-67.0,-77.0,-59.0,2
-60.0,-60.0,-68.0,-77.0,-59.0,2
-60.0,-60.0,-68.0,-77.0,-66.0,2
-61.0,-60.0,-68.0,-77.0,-66.0,2
-61.0,-60.0,-67.0,-77.0,-66.0,2
-61.0,-66.0,-67.0,-77.0,-66.0,2
-60.0,-66.0,-67.0,-77.0,-66.0,2
-60.0,-66.0,-67.0,-75.0,-66.0,2
-60.0,-66.0,-67.0,-75.0,-59.0,2
-58.0,-66.0,-67.0,-75.0,-59.0,2
-58.0,-66.0,-67.0,-69.0,-59.0,2
-58.0,-58.0,-67.0,-69.0,-59.0,2
-58.0,-58.0,-67.0,-69.0,-66.0,2
-61.0,-58.0,-67.0,-69.0,-66.0,2
-61.0,-63.0,-67.0,-69.0,-66.0,2
-61.0,-63.0,-69.0,-69.0,-66.0,2
-61.0,-63.0,-69.0,-69.0,-59.0,2
-60.0,-63.0,-69.0,-69.0,-59.0,2
-60.0,-63.0,-69.0,-67.0,-59.0,2
-60.0,-58.0,-69.0,-67.0,-59.0,2
-60.0,-58.0,-68.0,-67.0,-59.0,2
-61.0,-58.0,-68.0,-67.0,-59.0,2
-61.0,-58.0,-68.0,-77.0,-59.0,2
-61.0,-63.0,-68.0,-77.0,-59.0,2
-61.0,-63.0,-69.0,-77.0,-59.0,2
-60.0,-60.0,-69.0,-67.0,-59.0,2
-60.0,-60.0,-67.0,-67.0,-59.0,2
-60.0,-60.0,-67.0,-67.0,-65.0,2
-60.0,-60.0,-67.0,-77.0,-65.0,2
-60.0,-63.0,-67.0,-77.0,-65.0,2
-60.0,-63.0,-69.0,-77.0,-65.0,2
-60.0,-63.0,-69.0,-68.0,-65.0,2
-60.0,-66.0,-69.0,-68.0,-65.0,2
-60.0,-66.0,-66.0,-68.0,-65.0,2
-60.0,-66.0,-66.0,-68.0,-67.0,2
-60.0,-66.0,-66.0,-77.0,-67.0,2
-60.0,-63.0,-66.0,-77.0,-67.0,2
-60.0,-63.0,-69.0,-77.0,-67.0,2
-59.0,-63.0,-69.0,-77.0,-59.0,2
-59.0,-63.0,-66.0,-77.0,-59.0,2
-59.0,-63.0,-66.0,-77.0,-62.0,2
-59.0,-63.0,-69.0,-77.0,-62.0,2
-60.0,-63.0,-69.0,-68.0,-59.0,2
-60.0,-60.0,-69.0,-68.0,-59.0,2
-60.0,-60.0,-67.0,-68.0,-59.0,2
-60.0,-60.0,-67.0,-68.0,-66.0,2
-60.0,-60.0,-67.0,-68.0,-63.0,2
-61.0,-60.0,-67.0,-68.0,-63.0,2
-61.0,-63.0,-67.0,-68.0,-63.0,2
-61.0,-63.0,-68.0,-68.0,-63.0,2
-61.0,-63.0,-68.0,-68.0,-58.0,2
-59.0,-63.0,-68.0,-68.0,-58.0,2
-59.0,-63.0,-68.0,-75.0,-58.0,2
-59.0,-60.0,-68.0,-75.0,-58.0,2
-59.0,-60.0,-67.0,-75.0,-58.0,2
-59.0,-60.0,-67.0,-75.0,-63.0,2
-60.0,-60.0,-67.0,-75.0,-63.0,2
-60.0,-63.0,-67.0,-75.0,-63.0,2
-60.0,-63.0,-68.0,-75.0,-63.0,2
-60.0,-63.0,-68.0,-75.0,-59.0,2
-60.0,-63.0,-68.0,-76.0,-59.0,2
-61.0,-63.0,-68.0,-76.0,-59.0,2
-61.0,-63.0,-67.0,-76.0,-59.0,2
-61.0,-63.0,-67.0,-76.0,-67.0,2
-61.0,-63.0,-67.0,-68.0,-67.0,2
-59.0,-63.0,-67.0,-68.0,-67.0,2
-59.0,-66.0,-67.0,-68.0,-67.0,2
-59.0,-66.0,-68.0,-68.0,-67.0,2
-59.0,-66.0,-68.0,-77.0,-67.0,2
-60.0,-66.0,-68.0,-77.0,-67.0,2
-61.0,-66.0,-68.0,-77.0,-67.0,2
-61.0,-63.0,-68.0,-77.0,-67.0,2
-61.0,-63.0,-66.0,-77.0,-67.0,2
-61.0,-63.0,-66.0,-68.0,-67.0,2
-60.0,-63.0,-66.0,-68.0,-67.0,2
-60.0,-66.0,-65.0,-68.0,-67.0,2
-60.0,-66.0,-65.0,-68.0,-63.0,2
-60.0,-66.0,-65.0,-77.0,-63.0,2
-60.0,-60.0,-65.0,-77.0,-63.0,2
-60.0,-60.0,-69.0,-77.0,-63.0,2
-60.0,-60.0,-69.0,-77.0,-59.0,2
-61.0,-60.0,-69.0,-77.0,-59.0,2
-61.0,-66.0,-69.0,-77.0,-59.0,2
-61.0,-66.0,-68.0,-77.0,-59.0,2
-61.0,-66.0,-68.0,-77.0,-63.0,2
-61.0,-63.0,-68.0,-77.0,-65.0,2
-61.0,-66.0,-68.0,-77.0,-65.0,2
-59.0,-66.0,-68.0,-77.0,-65.0,2
-60.0,-66.0,-68.0,-77.0,-65.0,2
-60.0,-66.0,-68.0,-75.0,-65.0,2
-60.0,-63.0,-68.0,-75.0,-65.0,2
-60.0,-63.0,-68.0,-75.0,-66.0,2
-61.0,-63.0,-68.0,-75.0,-66.0,2
-61.0,-63.0,-68.0,-68.0,-66.0,2
-61.0,-66.0,-68.0,-68.0,-66.0,2
-60.0,-66.0,-68.0,-68.0,-66.0,2
-60.0,-66.0,-68.0,-68.0,-59.0,2
-60.0,-66.0,-68.0,-78.0,-59.0,2
-60.0,-60.0,-68.0,-78.0,-59.0,2
-60.0,-60.0,-67.0,-78.0,-59.0,2
-61.0,-60.0,-67.0,-78.0,-59.0,2
-61.0,-60.0,-67.0,-68.0,-59.0,2
-61.0,-66.0,-67.0,-68.0,-59.0,2
-61.0,-66.0,-68.0,-68.0,-59.0,2
-59.0,-66.0,-68.0,-68.0,-59.0,2
-59.0,-66.0,-68.0,-78.0,-59.0,2
-59.0,-63.0,-68.0,-78.0,-59.0,2
-59.0,-63.0,-67.0,-78.0,-59.0,2
-59.0,-63.0,-67.0,-78.0,-66.0,2
-59.0,-63.0,-67.0,-78.0,-63.0,2
-61.0,-63.0,-67.0,-78.0,-63.0,2
-61.0,-66.0,-67.0,-78.0,-63.0,2
-61.0,-66.0,-68.0,-78.0,-63.0,2
-61.0,-66.0,-68.0,-78.0,-59.0,2
-61.0,-63.0,-69.0,-68.0,-63.0,2
-61.0,-60.0,-69.0,-68.0,-63.0,2
-61.0,-60.0,-68.0,-68.0,-63.0,2
-61.0,-60.0,-68.0,-68.0,-59.0,2
-59.0,-60.0,-68.0,-68.0,-59.0,2
-59.0,-60.0,-68.0,-77.0,-59.0,2
-59.0,-63.0,-68.0,-77.0,-59.0,2
-59.0,-63.0,-69.0,-77.0,-67.0,2
-61.0,-63.0,-69.0,-77.0,-67.0,2
-61.0,-63.0,-69.0,-68.0,-67.0,2
-61.0,-66.0,-69.0,-68.0,-67.0,2
