aibo1,aibo2,aibo3,aibo4,aibo5,class
-32,-39,-49,-68,-72,0
-32,-39,-49,-68,-72,0
-32,-39,-49,-68,-72,0
-32,-39,-49,-68,-72,0
-32,-39,-49,-68,-72,0
-32,-39,-49,-68,-72,0
-32,-39,-49,-68,-72,0
-32,-39,-49,-68,-72,0
-32,-39,-49,-68,-72,0
-32,-39,-49,-68,-72,0
-32,-39,-49,-68,-72,0
-32,-39,-49,-68,-72,0
-32,-39,-49,-68,-72,0
-32,-39,-49,-68,-72,0
-32,-39,-49,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-45,-68,-72,0
-32,-39,-48,-68,-72,0
-32,-39,-48,-68,-72,0
-32,-39,-48,-68,-72,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-39,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-68,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-32,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
-31,-38,-48,-67,-71,0
