0,1,2,3,4,position
-59.0,-68.0,-62.0,-59.0,-69.0,10
-49.0,-72.0,-65.0,-74.0,-70.0,10
-59.0,-72.0,-65.0,-74.0,-70.0,10
-59.0,-72.0,-70.0,-74.0,-70.0,10
-59.0,-72.0,-70.0,-58.0,-70.0,10
-59.0,-68.0,-70.0,-58.0,-70.0,10
-49.0,-68.0,-70.0,-58.0,-70.0,10
-49.0,-68.0,-70.0,-60.0,-70.0,10
-49.0,-69.0,-70.0,-60.0,-70.0,10
-49.0,-69.0,-72.0,-60.0,-70.0,10
-49.0,-69.0,-72.0,-60.0,-72.0,10
-49.0,-69.0,-72.0,-59.0,-72.0,10
-49.0,-70.0,-72.0,-59.0,-72.0,10
-48.0,-70.0,-72.0,-59.0,-72.0,10
-48.0,-70.0,-72.0,-59.0,-75.0,10
-48.0,-70.0,-64.0,-59.0,-75.0,10
-48.0,-74.0,-64.0,-59.0,-75.0,10
-48.0,-74.0,-64.0,-59.0,-70.0,10
-56.0,-74.0,-64.0,-59.0,-70.0,10
-56.0,-74.0,-72.0,-59.0,-70.0,10
-56.0,-74.0,-72.0,-58.0,-70.0,10
-56.0,-74.0,-72.0,-58.0,-76.0,10
-56.0,-72.0,-72.0,-58.0,-76.0,10
-48.0,-72.0,-72.0,-58.0,-76.0,10
-48.0,-72.0,-65.0,-58.0,-76.0,10
-48.0,-72.0,-65.0,-60.0,-76.0,10
-48.0,-68.0,-65.0,-60.0,-76.0,10
-59.0,-68.0,-65.0,-60.0,-76.0,10
-59.0,-68.0,-65.0,-71.0,-76.0,10
-59.0,-73.0,-65.0,-71.0,-76.0,10
-59.0,-73.0,-65.0,-71.0,-72.0,10
-49.0,-73.0,-65.0,-71.0,-72.0,10
-49.0,-73.0,-65.0,-61.0,-72.0,10
-49.0,-74.0,-65.0,-61.0,-72.0,10
-56.0,-74.0,-65.0,-61.0,-72.0,10
-56.0,-74.0,-65.0,-61.0,-68.0,10
-56.0,-74.0,-62.0,-61.0,-68.0,10
-56.0,-74.0,-62.0,-73.0,-68.0,10
-58.0,-74.0,-62.0,-73.0,-68.0,10
-58.0,-67.0,-62.0,-73.0,-68.0,10
-58.0,-75.0,-62.0,-73.0,-68.0,10
-58.0,-75.0,-62.0,-73.0,-73.0,10
-58.0,-75.0,-65.0,-73.0,-73.0,10
-58.0,-75.0,-65.0,-60.0,-73.0,10
-57.0,-75.0,-65.0,-60.0,-73.0,10
-57.0,-75.0,-62.0,-60.0,-73.0,10
-57.0,-75.0,-62.0,-69.0,-73.0,10
-58.0,-75.0,-62.0,-69.0,-73.0,10
-58.0,-75.0,-62.0,-59.0,-73.0,10
-58.0,-75.0,-62.0,-61.0,-73.0,10
-48.0,-75.0,-62.0,-61.0,-73.0,10
-48.0,-75.0,-63.0,-61.0,-73.0,10
-48.0,-75.0,-63.0,-69.0,-73.0,10
-48.0,-75.0,-63.0,-69.0,-76.0,10
-48.0,-74.0,-63.0,-69.0,-76.0,10
-48.0,-74.0,-63.0,-59.0,-76.0,10
-58.0,-74.0,-63.0,-59.0,-76.0,10
-58.0,-74.0,-62.0,-59.0,-76.0,10
-55.0,-74.0,-62.0,-59.0,-76.0,10
-55.0,-74.0,-62.0,-59.0,-74.0,10
-55.0,-74.0,-62.0,-58.0,-74.0,10
-48.0,-74.0,-62.0,-58.0,-74.0,10
-48.0,-68.0,-62.0,-58.0,-74.0,10
-48.0,-68.0,-62.0,-58.0,-69.0,10
-48.0,-68.0,-63.0,-58.0,-69.0,10
-48.0,-68.0,-63.0,-73.0,-69.0,10
-56.0,-68.0,-63.0,-73.0,-69.0,10
-56.0,-74.0,-63.0,-73.0,-69.0,10
-56.0,-74.0,-63.0,-73.0,-74.0,10
-56.0,-74.0,-71.0,-73.0,-74.0,10
-56.0,-74.0,-71.0,-58.0,-74.0,10
-48.0,-74.0,-71.0,-58.0,-74.0,10
-48.0,-74.0,-71.0,-58.0,-70.0,10
-48.0,-74.0,-65.0,-58.0,-70.0,10
-48.0,-74.0,-65.0,-69.0,-70.0,10
-55.0,-74.0,-65.0,-69.0,-70.0,10
-55.0,-71.0,-65.0,-69.0,-70.0,10
-55.0,-71.0,-65.0,-69.0,-71.0,10
-55.0,-71.0,-62.0,-69.0,-71.0,10
-55.0,-71.0,-62.0,-60.0,-71.0,10
-48.0,-71.0,-62.0,-60.0,-71.0,10
-48.0,-71.0,-62.0,-60.0,-72.0,10
-48.0,-71.0,-62.0,-71.0,-72.0,10
-56.0,-71.0,-62.0,-71.0,-72.0,10
-56.0,-68.0,-62.0,-71.0,-72.0,10
-56.0,-68.0,-72.0,-71.0,-72.0,10
-56.0,-68.0,-72.0,-61.0,-72.0,10
-48.0,-68.0,-72.0,-61.0,-72.0,10
-48.0,-74.0,-72.0,-61.0,-72.0,10
-48.0,-74.0,-72.0,-61.0,-73.0,10
-48.0,-74.0,-65.0,-61.0,-73.0,10
-48.0,-74.0,-65.0,-71.0,-73.0,10
-58.0,-74.0,-65.0,-71.0,-73.0,10
-58.0,-68.0,-65.0,-71.0,-73.0,10
-58.0,-68.0,-65.0,-71.0,-71.0,10
-58.0,-68.0,-63.0,-71.0,-71.0,10
-58.0,-68.0,-63.0,-61.0,-71.0,10
-57.0,-68.0,-63.0,-61.0,-71.0,10
-57.0,-75.0,-63.0,-61.0,-71.0,10
-57.0,-75.0,-63.0,-61.0,-69.0,10
-60.0,-75.0,-63.0,-61.0,-69.0,10
-60.0,-68.0,-63.0,-61.0,-69.0,10
-60.0,-68.0,-63.0,-61.0,-70.0,10
-60.0,-68.0,-63.0,-61.0,-71.0,10
-60.0,-68.0,-63.0,-61.0,-73.0,10
-60.0,-68.0,-72.0,-61.0,-73.0,10
-60.0,-68.0,-72.0,-71.0,-73.0,10
-60.0,-68.0,-72.0,-59.0,-73.0,10
-60.0,-68.0,-65.0,-59.0,-73.0,10
-60.0,-68.0,-65.0,-61.0,-73.0,10
-49.0,-68.0,-65.0,-61.0,-73.0,10
-49.0,-74.0,-65.0,-61.0,-73.0,10
-49.0,-74.0,-65.0,-61.0,-75.0,10
-49.0,-74.0,-71.0,-61.0,-75.0,10
-49.0,-74.0,-63.0,-61.0,-75.0,10
-49.0,-74.0,-63.0,-74.0,-75.0,10
-55.0,-74.0,-63.0,-74.0,-75.0,10
-55.0,-67.0,-63.0,-74.0,-75.0,10
-55.0,-67.0,-63.0,-74.0,-73.0,10
-55.0,-67.0,-65.0,-74.0,-73.0,10
