0,1,2,3,4,position
-56.0,-79.0,-67.0,-68.0,-69.0,15
-56.0,-70.0,-67.0,-68.0,-69.0,15
-56.0,-70.0,-67.0,-68.0,-68.0,15
-59.0,-70.0,-67.0,-68.0,-68.0,15
-59.0,-67.0,-67.0,-68.0,-68.0,15
-59.0,-67.0,-66.0,-68.0,-68.0,15
-57.0,-67.0,-66.0,-68.0,-68.0,15
-57.0,-67.0,-66.0,-69.0,-68.0,15
-57.0,-80.0,-66.0,-69.0,-68.0,15
-57.0,-80.0,-67.0,-69.0,-68.0,15
-57.0,-80.0,-67.0,-69.0,-71.0,15
-58.0,-80.0,-67.0,-69.0,-71.0,15
-58.0,-66.0,-67.0,-69.0,-71.0,15
-58.0,-66.0,-67.0,-69.0,-68.0,15
-57.0,-66.0,-67.0,-69.0,-68.0,15
-57.0,-79.0,-67.0,-69.0,-68.0,15
-57.0,-79.0,-68.0,-69.0,-68.0,15
-57.0,-79.0,-68.0,-69.0,-67.0,15
-56.0,-79.0,-68.0,-69.0,-67.0,15
-56.0,-67.0,-68.0,-69.0,-67.0,15
-56.0,-67.0,-66.0,-69.0,-67.0,15
-56.0,-67.0,-66.0,-69.0,-69.0,15
-58.0,-67.0,-66.0,-69.0,-69.0,15
-58.0,-70.0,-66.0,-69.0,-69.0,15
-58.0,-70.0,-68.0,-69.0,-69.0,15
-58.0,-70.0,-68.0,-69.0,-67.0,15
-57.0,-70.0,-68.0,-69.0,-67.0,15
-57.0,-70.0,-68.0,-76.0,-67.0,15
-57.0,-67.0,-68.0,-76.0,-67.0,15
-57.0,-67.0,-66.0,-76.0,-67.0,15
-59.0,-67.0,-66.0,-76.0,-67.0,15
-59.0,-67.0,-66.0,-76.0,-68.0,15
-59.0,-67.0,-66.0,-69.0,-68.0,15
-56.0,-67.0,-66.0,-69.0,-68.0,15
-56.0,-67.0,-66.0,-76.0,-68.0,15
-56.0,-66.0,-66.0,-76.0,-68.0,15
-56.0,-66.0,-65.0,-76.0,-68.0,15
-58.0,-66.0,-65.0,-76.0,-68.0,15
-58.0,-66.0,-65.0,-68.0,-68.0,15
-58.0,-66.0,-68.0,-68.0,-68.0,15
-58.0,-66.0,-68.0,-68.0,-71.0,15
-56.0,-66.0,-68.0,-68.0,-71.0,15
-56.0,-66.0,-68.0,-75.0,-71.0,15
-56.0,-67.0,-68.0,-75.0,-71.0,15
-56.0,-67.0,-64.0,-75.0,-71.0,15
-58.0,-67.0,-64.0,-75.0,-71.0,15
-58.0,-67.0,-64.0,-69.0,-71.0,15
-58.0,-70.0,-64.0,-69.0,-71.0,15
-58.0,-70.0,-66.0,-69.0,-71.0,15
-56.0,-70.0,-66.0,-69.0,-71.0,15
-56.0,-70.0,-66.0,-75.0,-71.0,15
-56.0,-78.0,-66.0,-75.0,-71.0,15
-56.0,-78.0,-67.0,-75.0,-71.0,15
-58.0,-78.0,-67.0,-75.0,-71.0,15
-58.0,-78.0,-67.0,-75.0,-68.0,15
-58.0,-78.0,-67.0,-68.0,-68.0,15
-58.0,-70.0,-67.0,-68.0,-68.0,15
-55.0,-70.0,-67.0,-68.0,-68.0,15
-55.0,-70.0,-67.0,-68.0,-71.0,15
-55.0,-70.0,-67.0,-67.0,-71.0,15
-55.0,-70.0,-67.0,-67.0,-68.0,15
-59.0,-70.0,-67.0,-67.0,-68.0,15
-59.0,-67.0,-67.0,-67.0,-68.0,15
-57.0,-67.0,-67.0,-67.0,-68.0,15
-57.0,-67.0,-67.0,-67.0,-70.0,15
-57.0,-80.0,-67.0,-67.0,-70.0,15
-57.0,-80.0,-68.0,-67.0,-70.0,15
-59.0,-80.0,-68.0,-67.0,-70.0,15
-59.0,-80.0,-68.0,-67.0,-68.0,15
-59.0,-80.0,-68.0,-69.0,-68.0,15
-59.0,-70.0,-68.0,-69.0,-68.0,15
-57.0,-70.0,-68.0,-69.0,-68.0,15
-57.0,-70.0,-68.0,-69.0,-70.0,15
-57.0,-70.0,-68.0,-66.0,-70.0,15
-57.0,-79.0,-68.0,-66.0,-70.0,15
-57.0,-79.0,-70.0,-66.0,-70.0,15
-57.0,-79.0,-70.0,-66.0,-68.0,15
-54.0,-79.0,-70.0,-66.0,-68.0,15
-54.0,-79.0,-70.0,-68.0,-68.0,15
-54.0,-72.0,-70.0,-68.0,-68.0,15
-54.0,-72.0,-69.0,-68.0,-68.0,15
-54.0,-72.0,-69.0,-68.0,-69.0,15
-66.0,-72.0,-69.0,-68.0,-69.0,15
-60.0,-72.0,-69.0,-68.0,-69.0,15
-60.0,-72.0,-69.0,-66.0,-69.0,15
-60.0,-78.0,-69.0,-66.0,-69.0,15
-52.0,-78.0,-69.0,-66.0,-69.0,15
-52.0,-78.0,-69.0,-67.0,-69.0,15
-52.0,-73.0,-69.0,-67.0,-69.0,15
-52.0,-73.0,-63.0,-67.0,-69.0,15
-59.0,-73.0,-63.0,-67.0,-69.0,15
-59.0,-69.0,-63.0,-67.0,-69.0,15
-59.0,-69.0,-71.0,-67.0,-69.0,15
-59.0,-69.0,-71.0,-67.0,-71.0,15
-52.0,-69.0,-71.0,-67.0,-69.0,15
-52.0,-76.0,-71.0,-67.0,-69.0,15
-64.0,-68.0,-69.0,-69.0,-68.0,15
-64.0,-81.0,-69.0,-69.0,-68.0,15
-64.0,-81.0,-68.0,-69.0,-68.0,15
-64.0,-81.0,-68.0,-69.0,-73.0,15
