0,1,2,3,4,position
-64.0,-76.0,-79.0,-66.0,-57.0,1
-64.0,-65.0,-79.0,-66.0,-57.0,1
-64.0,-65.0,-79.0,-66.0,-52.0,1
-64.0,-65.0,-79.0,-65.0,-52.0,1
-63.0,-65.0,-79.0,-65.0,-52.0,1
-63.0,-65.0,-76.0,-65.0,-52.0,1
-63.0,-74.0,-76.0,-65.0,-52.0,1
-63.0,-74.0,-76.0,-65.0,-74.0,1
-61.0,-74.0,-76.0,-65.0,-74.0,1
-61.0,-64.0,-76.0,-65.0,-74.0,1
-61.0,-64.0,-76.0,-65.0,-55.0,1
-61.0,-64.0,-76.0,-67.0,-55.0,1
-59.0,-64.0,-76.0,-67.0,-55.0,1
-59.0,-64.0,-71.0,-67.0,-55.0,1
-59.0,-74.0,-71.0,-67.0,-55.0,1
-59.0,-74.0,-71.0,-67.0,-57.0,1
-59.0,-74.0,-71.0,-66.0,-57.0,1
-59.0,-74.0,-76.0,-66.0,-57.0,1
-59.0,-65.0,-76.0,-66.0,-57.0,1
-59.0,-65.0,-76.0,-63.0,-57.0,1
-60.0,-65.0,-76.0,-63.0,-57.0,1
-60.0,-65.0,-71.0,-63.0,-57.0,1
-60.0,-65.0,-71.0,-63.0,-56.0,1
-60.0,-65.0,-71.0,-67.0,-56.0,1
-59.0,-65.0,-71.0,-67.0,-56.0,1
-59.0,-65.0,-70.0,-67.0,-56.0,1
-59.0,-65.0,-70.0,-67.0,-76.0,1
-59.0,-65.0,-70.0,-63.0,-76.0,1
-63.0,-65.0,-70.0,-63.0,-76.0,1
-63.0,-65.0,-75.0,-63.0,-76.0,1
-63.0,-71.0,-75.0,-63.0,-76.0,1
-63.0,-71.0,-75.0,-63.0,-56.0,1
-63.0,-71.0,-75.0,-64.0,-56.0,1
-62.0,-71.0,-75.0,-64.0,-56.0,1
-62.0,-71.0,-71.0,-64.0,-56.0,1
-62.0,-71.0,-73.0,-64.0,-56.0,1
-62.0,-66.0,-73.0,-64.0,-56.0,1
-62.0,-66.0,-73.0,-64.0,-73.0,1
-62.0,-66.0,-73.0,-68.0,-73.0,1
-67.0,-66.0,-73.0,-68.0,-73.0,1
-67.0,-66.0,-74.0,-68.0,-73.0,1
-67.0,-66.0,-74.0,-68.0,-54.0,1
-67.0,-66.0,-74.0,-63.0,-54.0,1
-59.0,-66.0,-74.0,-63.0,-54.0,1
-59.0,-64.0,-74.0,-63.0,-54.0,1
-59.0,-64.0,-74.0,-63.0,-55.0,1
-59.0,-64.0,-74.0,-71.0,-55.0,1
-61.0,-64.0,-74.0,-71.0,-55.0,1
-61.0,-63.0,-74.0,-71.0,-55.0,1
-61.0,-63.0,-74.0,-71.0,-69.0,1
-61.0,-63.0,-74.0,-66.0,-69.0,1
-58.0,-63.0,-74.0,-66.0,-69.0,1
-58.0,-63.0,-78.0,-66.0,-69.0,1
-58.0,-74.0,-78.0,-66.0,-69.0,1
-58.0,-74.0,-78.0,-76.0,-69.0,1
-58.0,-74.0,-78.0,-76.0,-54.0,1
-65.0,-74.0,-78.0,-76.0,-54.0,1
-65.0,-65.0,-78.0,-76.0,-54.0,1
-65.0,-65.0,-78.0,-65.0,-54.0,1
-65.0,-65.0,-68.0,-65.0,-54.0,1
-59.0,-65.0,-68.0,-65.0,-54.0,1
-59.0,-72.0,-68.0,-65.0,-54.0,1
-59.0,-72.0,-68.0,-63.0,-54.0,1
-59.0,-72.0,-68.0,-63.0,-56.0,1
