-67.0,-64.0,-70.0,-69.0,-75.0,2
-67.0,-64.0,-70.0,-68.0,-75.0,2
-60.0,-64.0,-70.0,-68.0,-75.0,2
-60.0,-64.0,-70.0,-68.0,-71.0,2
-60.0,-64.0,-74.0,-68.0,-71.0,2
-60.0,-80.0,-74.0,-68.0,-71.0,2
-60.0,-80.0,-74.0,-68.0,-80.0,2
-68.0,-80.0,-74.0,-68.0,-80.0,2
-68.0,-80.0,-73.0,-68.0,-80.0,2
-68.0,-72.0,-73.0,-68.0,-80.0,2
-68.0,-72.0,-73.0,-67.0,-80.0,2
-68.0,-72.0,-73.0,-67.0,-66.0,2
-56.0,-72.0,-73.0,-67.0,-66.0,2
-56.0,-72.0,-66.0,-67.0,-66.0,2
-56.0,-64.0,-66.0,-67.0,-66.0,2
-56.0,-64.0,-66.0,-71.0,-66.0,2
-56.0,-64.0,-66.0,-71.0,-73.0,2
-56.0,-64.0,-73.0,-71.0,-73.0,2
-56.0,-71.0,-73.0,-71.0,-73.0,2
-56.0,-71.0,-76.0,-71.0,-73.0,2
-56.0,-66.0,-76.0,-71.0,-73.0,2
-56.0,-66.0,-76.0,-76.0,-73.0,2
-56.0,-66.0,-76.0,-76.0,-75.0,2
-59.0,-66.0,-76.0,-76.0,-75.0,2
-59.0,-66.0,-72.0,-76.0,-75.0,2
-59.0,-78.0,-72.0,-76.0,-75.0,2
-59.0,-78.0,-72.0,-64.0,-75.0,2
-59.0,-78.0,-72.0,-64.0,-67.0,2
-66.0,-78.0,-72.0,-64.0,-67.0,2
-66.0,-78.0,-77.0,-64.0,-67.0,2
-66.0,-65.0,-77.0,-64.0,-67.0,2
-66.0,-65.0,-77.0,-64.0,-70.0,2
-66.0,-65.0,-77.0,-64.0,-74.0,2
-66.0,-65.0,-77.0,-75.0,-74.0,2
-58.0,-65.0,-77.0,-75.0,-74.0,2
-58.0,-65.0,-66.0,-75.0,-74.0,2
-58.0,-66.0,-66.0,-75.0,-74.0,2
-58.0,-66.0,-66.0,-64.0,-74.0,2
-58.0,-66.0,-66.0,-64.0,-65.0,2
-67.0,-66.0,-66.0,-64.0,-65.0,2
-67.0,-66.0,-78.0,-64.0,-65.0,2
-67.0,-76.0,-78.0,-64.0,-65.0,2
-67.0,-76.0,-78.0,-70.0,-65.0,2
-67.0,-76.0,-78.0,-70.0,-76.0,2
-58.0,-76.0,-78.0,-70.0,-76.0,2
-58.0,-76.0,-66.0,-70.0,-76.0,2
-58.0,-68.0,-66.0,-70.0,-76.0,2
-58.0,-68.0,-66.0,-77.0,-76.0,2
-58.0,-68.0,-66.0,-77.0,-65.0,2
-56.0,-68.0,-66.0,-77.0,-65.0,2
-56.0,-68.0,-73.0,-77.0,-65.0,2
-56.0,-77.0,-73.0,-77.0,-65.0,2
-56.0,-77.0,-73.0,-76.0,-65.0,2
-58.0,-77.0,-73.0,-76.0,-65.0,2
-58.0,-77.0,-66.0,-76.0,-65.0,2
-58.0,-67.0,-66.0,-76.0,-65.0,2
-58.0,-67.0,-66.0,-78.0,-65.0,2
