5,-59,-63,-68,-73,-72
5,-55,-77,-61,-69,-68
5,-59,-64,-68,-72,-68
5,-68,-64,-77,-71,-67
5,-60,-71,-70,-72,-69
5,-64,-80,-62,-71,-69
5,-54,-64,-68,-75,-68
5,-59,-64,-64,-72,-70
5,-55,-64,-78,-76,-71
5,-60,-64,-68,-72,-69
5,-55,-80,-78,-71,-68
5,-68,-64,-69,-75,-69
5,-68,-64,-78,-72,-68
5,-55,-80,-69,-75,-71
5,-59,-63,-73,-74,-69
5,-57,-63,-73,-71,-68
5,-57,-64,-69,-74,-68
5,-61,-71,-69,-72,-70
5,-61,-71,-61,-72,-71
5,-68,-64,-73,-76,-68
5,-59,-63,-69,-73,-68
5,-55,-63,-73,-74,-68
5,-63,-63,-61,-72,-68
5,-59,-80,-78,-77,-69
5,-67,-63,-69,-72,-71
5,-59,-64,-78,-73,-68
5,-67,-63,-69,-72,-71
5,-68,-64,-78,-76,-68
5,-59,-71,-77,-72,-71
5,-68,-63,-69,-77,-69
5,-57,-71,-69,-75,-69
5,-55,-63,-61,-73,-69
5,-68,-80,-78,-72,-68
5,-68,-63,-61,-75,-68
5,-61,-71,-69,-71,-71
5,-59,-63,-68,-71,-69
5,-55,-80,-69,-76,-69
5,-60,-63,-78,-72,-68
5,-55,-63,-65,-76,-70
5,-60,-63,-78,-72,-69
5,-59,-63,-61,-76,-71
5,-55,-64,-78,-72,-69
5,-66,-62,-61,-70,-71
5,-59,-62,-69,-76,-69
5,-68,-64,-69,-71,-69
5,-60,-72,-69,-72,-69
5,-68,-81,-61,-73,-68
5,-55,-64,-73,-72,-69
5,-59,-80,-69,-73,-69
5,-68,-63,-69,-73,-68
5,-68,-80,-69,-72,-69
5,-61,-72,-61,-74,-71
5,-55,-63,-69,-77,-69
5,-68,-80,-78,-72,-71
5,-59,-63,-61,-72,-69
5,-68,-80,-78,-72,-71
5,-59,-64,-61,-72,-69
5,-68,-63,-69,-72,-69
5,-60,-64,-69,-72,-68
5,-55,-63,-69,-73,-69
5,-59,-63,-69,-72,-66
5,-68,-63,-69,-74,-67
5,-64,-63,-61,-72,-70
5,-61,-80,-69,-72,-68
5,-59,-64,-78,-76,-71
5,-56,-63,-63,-74,-68
5,-61,-71,-69,-72,-68
5,-63,-72,-73,-72,-68
5,-59,-71,-73,-72,-70
5,-68,-63,-69,-76,-71
5,-59,-64,-61,-73,-68
5,-55,-80,-78,-77,-71
5,-64,-62,-65,-74,-68
5,-59,-62,-78,-71,-71
5,-60,-62,-69,-73,-68
5,-62,-80,-69,-72,-68
5,-68,-62,-69,-72,-69
5,-55,-69,-65,-77,-68
5,-63,-71,-69,-72,-68
5,-59,-80,-61,-74,-67
5,-55,-64,-69,-76,-68
5,-57,-63,-69,-75,-69
5,-59,-63,-78,-73,-71
5,-60,-80,-69,-75,-71
5,-55,-72,-69,-77,-69
5,-67,-63,-78,-73,-71
5,-59,-80,-69,-77,-69
5,-68,-63,-78,-73,-68
5,-60,-80,-69,-77,-68
5,-57,-72,-65,-74,-68
5,-67,-64,-61,-72,-69
5,-67,-63,-78,-77,-71
5,-67,-63,-65,-75,-70
5,-57,-63,-69,-72,-69
5,-59,-80,-78,-77,-71
5,-55,-63,-61,-71,-69
5,-59,-63,-78,-74,-68
5,-55,-81,-61,-77,-68
5,-59,-64,-77,-72,-69
5,-55,-81,-61,-77,-71
5,-67,-64,-77,-72,-69
5,-55,-81,-59,-77,-71
5,-66,-64,-68,-71,-71
5,-59,-63,-77,-71,-68
5,-56,-81,-78,-77,-71
5,-59,-64,-61,-72,-68
5,-68,-80,-69,-79,-71
5,-59,-63,-78,-73,-68
5,-55,-64,-69,-72,-71
5,-61,-62,-77,-72,-71
5,-63,-63,-69,-72,-68
5,-67,-63,-69,-77,-69
5,-52,-80,-78,-73,-71
5,-67,-63,-73,-72,-68
