Date,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted,dn,mavg,up,direction
2018-03-29,107.400002,107.720001,106.449997,107.230003,32789400,104.443331,106.14623059999998,114.41533359999998,122.6844365,Decreasing
2018-03-28,107.269997,108.849998,107.199997,108.610001,32657400,105.787465,105.43316270000001,113.90383349999999,122.37450430000001,Increasing
2018-03-27,109.0,109.0,107.949997,108.029999,13570400,105.222536,104.86066840000001,113.40050009999999,121.9403318,Decreasing
2018-03-26,107.589996,107.690002,106.18,106.82,26704200,104.043982,104.1277985,112.8483335,121.56886840000001,Decreasing
2018-03-25,106.959999,109.43,106.860001,108.739998,30931200,105.914084,103.8135822,112.34116670000002,120.8687512,Increasing
2018-03-24,108.58000200000001,108.699997,107.18,107.32,25213800,104.530989,103.4598559,111.8443334,120.2288108,Decreasing
2018-03-23,107.010002,107.029999,104.82,105.260002,40635300,102.524526,102.8238662,111.2883334,119.75280049999999,Decreasing
2018-03-22,102.610001,105.370003,102.0,105.349998,67649400,102.612183,101.95804270000001,110.73016670000001,119.50229070000002,Increasing
2018-03-21,105.75,105.849998,102.410004,102.709999,55791000,100.04079200000001,101.3646127,110.02316680000001,118.6817208,Decreasing
2018-03-20,100.559998,102.370003,99.870003,100.699997,68457400,98.083025,100.5769808,109.1396668,117.70235290000001,Increasing
2018-03-19,98.68,100.129997,96.43,96.449997,81094400,93.943473,99.17277311,108.1283334,117.0838936,Decreasing
2018-03-18,98.550003,99.110001,96.760002,96.959999,70798000,94.44022199999999,97.92365459999999,107.20233329999999,116.481012,Decreasing
2018-03-17,98.970001,99.059998,97.339996,98.529999,49739400,95.96942,97.22509425,106.30749979999999,115.38990530000001,Decreasing
2018-03-16,100.550003,100.690002,98.839996,99.959999,49154200,97.362258,96.79499958,105.6086665,114.4223334,Decreasing
2018-03-15,100.32,101.190002,97.300003,97.389999,62439600,94.859047,96.1011593,104.9574998,113.8138403,Decreasing
2018-03-14,97.959999,100.480003,95.739998,99.519997,63170100,96.93369,95.54254396,104.32583309999998,113.1091223,Increasing
2018-03-13,96.199997,97.709999,95.360001,97.129997,79010000,94.605802,94.76300547,103.62699980000001,112.49099409999998,Increasing
2018-03-12,98.410004,98.650002,95.5,96.660004,53087700,94.148022,94.16719724,102.97033309999999,111.77346899999999,Decreasing
2018-03-11,95.099998,98.190002,93.41999799999999,96.790001,72334400,94.274641,93.35495876,102.42099990000001,111.48704099999999,Increasing
2018-03-10,97.059998,97.879997,94.940002,96.300003,52161500,93.797377,92.70019126,101.9018332,111.1034751,Decreasing
2018-03-09,98.629997,101.459999,98.370003,101.41999799999999,65800500,98.784315,92.66732003,101.5659998,110.46467959999998,Increasing
2018-03-08,101.519997,101.529999,99.209999,99.440002,51794500,96.855775,92.78428426,101.15799990000001,109.5317155,Decreasing
2018-03-07,99.93,100.879997,98.07,99.989998,75077000,97.39147700000001,93.0074875,100.72399990000001,108.4405123,Increasing
2018-03-06,96.040001,96.629997,93.339996,93.41999799999999,133369700,90.99221800000001,92.47229263,100.102333,107.73237340000001,Decreasing
2018-03-05,93.790001,94.519997,92.389999,94.089996,55678800,91.64480400000001,92.24359807,99.36849958,106.4934011,Increasing
2018-03-04,94.790001,97.339996,94.349998,97.339996,64416500,94.810344,92.69136942,98.79899947,104.9066295,Increasing
2018-03-03,96.470001,96.709999,95.400002,96.43,40943500,93.923996,93.00925856,98.3228328,103.63640699999999,Decreasing
2018-03-02,95.41999799999999,96.040001,94.279999,94.480003,37357200,92.024676,93.09692217,97.8574995,102.6180768,Decreasing
2018-03-01,95.0,96.839996,94.08000200000001,96.349998,45964300,93.846074,93.43812017,97.46249942,101.4868787,Increasing
2018-02-28,95.860001,97.33000200000001,95.190002,96.599998,46471700,94.600127,93.52459175,97.23216607,100.9397404,Increasing
2018-02-27,96.519997,96.91999799999999,93.690002,94.019997,46418100,92.073538,93.25330457,97.09249945,100.9316943,Decreasing
2018-02-26,93.129997,95.699997,93.040001,95.010002,54021400,93.043048,92.95952928,96.94116608,100.92280290000001,Increasing
2018-02-25,94.290001,95.940002,93.93,94.989998,44331200,93.02345799999999,92.75384092,96.77333287,100.7928248,Increasing
2018-02-24,95.91999799999999,96.349998,94.099998,94.269997,42343600,92.318363,92.68761252,96.52716613,100.3667197,Decreasing
2018-02-23,93.790001,94.720001,92.589996,93.699997,50074700,91.760163,92.37451682,96.27933263,100.18414840000001,Decreasing
2018-02-22,94.190002,94.5,93.010002,93.989998,40351400,92.04415999999999,92.14838312,96.04199933,99.93561554,Decreasing
2018-02-21,95.019997,96.849998,94.610001,96.639999,49057900,94.6393,92.12630689,96.00699935,99.88769181,Increasing
2018-02-20,96.66999799999999,98.209999,96.150002,98.120003,44863200,96.088664,92.12003295,96.03483265,99.94963235,Increasing
2018-02-19,98.839996,98.889999,96.089996,96.260002,39021000,94.26717,92.14094415,96.08216592,100.0233877,Decreasing
2018-02-18,96.0,96.760002,95.800003,96.040001,35374200,94.051723,92.13411487,96.07349932,100.0128838,Increasing
2018-02-17,96.309998,96.900002,95.91999799999999,96.879997,34280800,94.874329,92.46829552,95.88099927,99.29370301,Increasing
2018-02-16,96.400002,96.5,94.550003,94.690002,31942600,92.72967299999999,92.81145818,95.64033268,98.46920719,Decreasing
2018-02-15,93.980003,96.379997,93.32,96.099998,36255700,94.110479,93.26994412,95.42133268,97.57272125,Increasing
2018-02-14,96.050003,96.760002,95.25,96.760002,27582700,94.75681800000001,93.37738398,95.51099957,97.64461515,Increasing
2018-02-13,97.199997,98.019997,96.58000200000001,96.910004,28991100,94.903715,93.61258879,95.68616642,97.75974404,Decreasing
2018-02-12,96.860001,98.230003,96.650002,96.690002,35216300,94.68826800000001,93.57014711,95.72850003,97.88685296,Decreasing
2018-02-11,97.650002,100.769997,97.41999799999999,100.529999,50407100,98.448766,93.16702846,95.89816658,98.6293047,Increasing
2018-02-10,100.510002,100.889999,99.639999,100.75,33169600,98.664213,92.84527706,96.17283317,99.50038927,Increasing
2018-02-09,100.58000200000001,101.709999,100.449997,101.5,36955700,99.398686,92.46676796,96.44599983,100.4252317,Increasing
2018-02-08,102.370003,103.75,101.370003,103.010002,46055100,100.877427,91.93797669,96.76283322,101.5876897,Increasing
2018-02-07,102.389999,102.83000200000001,100.959999,101.870003,35828900,99.76102900000001,91.88580523,97.11333333,102.34086140000001,Decreasing
2018-02-06,100.779999,101.760002,100.400002,101.029999,31561900,98.938415,92.07566689,97.43733338,102.79899990000001,Increasing
2018-02-05,101.309998,101.58000200000001,100.269997,101.120003,27201700,99.026556,92.29184706,97.73916675,103.1864864,Decreasing
2018-02-04,101.410004,102.239998,100.150002,101.16999799999999,33513600,99.07551600000001,92.57125624,98.05316683,103.5350774,Decreasing
2018-02-03,102.239998,102.279999,101.5,102.260002,27408200,100.142954,93.11782189,98.47033362,103.8228453,Increasing
2018-02-02,101.910004,102.910004,101.779999,102.519997,25076100,100.397566,93.73082861,98.89883362,104.0668386,Increasing
2018-02-01,103.959999,105.18,103.849998,104.58000200000001,40067700,102.414924,93.78324026,99.32400032,104.86476040000001,Increasing
2018-01-31,104.610001,106.309998,104.589996,105.970001,38303500,103.776147,93.62270996,99.73050017,105.8382904,Increasing
2018-01-30,105.519997,106.470001,104.959999,105.800003,34420700,103.609668,93.65364611,100.16366690000001,106.6736878,Increasing
2018-01-29,106.339996,106.5,105.190002,105.91999799999999,44205200,103.727179,93.95272123,100.6471668,107.3416124,Decreasing
2018-01-28,105.93,107.650002,105.139999,105.910004,35502700,103.717391,94.29002414,101.13050030000001,107.97097649999999,Decreasing
2018-01-27,105.25,107.290001,105.209999,106.720001,32444400,104.51061999999999,95.04091799,101.6885002,108.33608249999999,Increasing
2018-01-26,106.480003,107.07,105.900002,106.129997,25703500,103.93283000000001,95.99151634,102.24350030000001,108.49548429999999,Decreasing
2018-01-25,105.470001,106.25,104.889999,105.66999799999999,26133000,103.482354,96.93996148,102.71083349999999,108.48170559999998,Increasing
2018-01-24,106.0,106.190002,105.059998,105.190002,19411400,103.01229599999999,97.83427383,103.1263335,108.4183932,Decreasing
2018-01-23,104.889999,107.790001,104.879997,107.68,31190100,105.450744,98.84025782,103.60600000000001,108.3717422,Increasing
2018-01-22,108.650002,110.41999799999999,108.599998,109.559998,45601100,107.291821,99.05589679,104.1036667,109.1514366,Increasing
2018-01-21,109.720001,109.900002,108.879997,108.989998,25888400,106.733621,99.31956576,104.5451667,109.7707676,Decreasing
2018-01-20,108.779999,110.0,108.199997,109.989998,25874000,107.712919,99.55637228,104.954,110.3516277,Increasing
2018-01-19,110.41999799999999,112.190002,110.269997,111.120003,37356200,108.81953,99.44575835,105.3781666,111.3105749,Increasing
2018-01-18,109.510002,110.730003,109.41999799999999,109.809998,26578700,107.536645,99.75432671,105.78316650000001,111.81200630000001,Increasing
2018-01-17,110.230003,110.980003,109.199997,110.959999,26404100,108.66283899999999,100.3118524,106.24899979999999,112.18614709999999,Increasing
2018-01-16,109.949997,110.41999799999999,108.120003,108.540001,31801900,106.29294099999998,101.1177046,106.6508331,112.18396170000001,Decreasing
2018-01-15,108.910004,109.769997,108.16999799999999,108.660004,23581700,106.410459,102.0312098,107.0348331,112.0384565,Decreasing
2018-01-14,108.970001,110.610001,108.83000200000001,109.019997,29407500,106.762999,102.8657093,107.40849979999999,111.9512903,Increasing
2018-01-13,109.339996,110.5,108.660004,110.440002,27232300,108.15360700000001,103.7470523,107.7816666,111.8162808,Increasing
2018-01-12,110.800003,112.339996,110.800003,112.040001,33257300,109.720482,104.046322,108.14116659999999,112.2360111,Increasing
2018-01-11,111.620003,112.389999,111.33000200000001,112.099998,25473900,109.77923700000001,104.21588249999999,108.45700000000001,112.69811740000002,Increasing
2018-01-10,112.110001,112.300003,109.730003,109.849998,46939000,107.575818,104.5517928,108.7011666,112.85054050000001,Decreasing
2018-01-09,108.889999,108.949997,106.940002,107.480003,60834000,105.254888,104.8293735,108.79716670000002,112.76495990000002,Decreasing
2018-01-08,107.879997,108.0,106.230003,106.910004,32384900,104.696689,104.9603381,108.83783340000001,112.7153287,Decreasing
2018-01-07,106.639999,108.089996,106.059998,107.129997,30611000,104.91212800000001,105.0699568,108.8721665,112.6743763,Increasing
2018-01-06,106.93,106.93,105.519997,105.970001,31552500,103.776147,105.02759350000001,108.86083319999999,112.69407279999999,Decreasing
2018-01-05,105.010002,106.480003,104.620003,105.68,33683100,103.492149,105.02539250000001,108.8603333,112.69527420000001,Increasing
2018-01-04,105.0,105.650002,104.510002,105.08000200000001,28031600,102.904573,104.9316223,108.8403334,112.74904450000001,Increasing
2018-01-03,103.910004,105.300003,103.910004,104.349998,56016200,102.18968199999999,104.4711595,108.7271669,112.98317420000001,Increasing
2018-01-02,96.0,98.709999,95.68,97.82,114602100,95.794871,101.6277845,108.1210003,114.61421599999998,Increasing
2018-01-01,97.610001,97.879997,94.25,94.83000200000001,82242700,92.86677399999999,99.00626536,107.44083359999999,115.87540190000001,Decreasing
2017-12-31,93.989998,94.720001,92.510002,93.739998,68531500,91.799336,96.36305819,106.6538337,116.94460929999998,Decreasing
2017-12-30,93.970001,94.08000200000001,92.400002,93.639999,48160100,91.701408,94.19229108,105.7628338,117.33337639999999,Decreasing
2017-12-29,94.199997,95.739998,93.68,95.18,56831300,93.20952700000001,92.68739967,105.0068337,117.32626780000001,Increasing
2017-12-28,95.199997,95.900002,93.82,94.190002,41025500,92.240024,91.37350758,104.2196672,117.0658267,Decreasing
2017-12-27,94.0,94.07,92.68,93.239998,35890500,91.865625,89.95687082,103.43483379999999,116.9127967,Decreasing
2017-12-26,93.370003,93.449997,91.849998,92.720001,43458200,91.35329300000001,88.61466144,102.625167,116.6356726,Decreasing
2017-12-25,93.0,93.769997,92.589996,92.790001,32936400,91.42226099999999,87.5726146,101.80333359999999,116.03405259999998,Decreasing
2017-12-24,93.33000200000001,93.57,92.110001,93.41999799999999,33686800,92.04297199999999,86.74692592,100.96166679999999,115.1764077,Increasing
2017-12-23,93.480003,93.57,92.459999,92.510002,28719100,91.146389,86.28857673,100.0176668,113.74675690000001,Decreasing
2017-12-22,92.720001,92.779999,89.470001,90.339996,76314700,89.00837,85.83456763,98.96383345,112.0930993,Decreasing
2017-12-21,90.0,91.66999799999999,90.0,90.519997,44392800,89.18571700000001,85.52819161,97.96899997,110.40980829999998,Increasing
2017-12-20,92.389999,94.389999,91.650002,93.879997,61259800,92.49619,85.50885848,97.24483323,108.98080800000001,Increasing
2017-12-19,94.550003,94.699997,93.010002,93.489998,46916900,92.111939,85.66076061,96.5791664,107.49757220000001,Decreasing
2017-12-18,94.160004,95.209999,93.889999,94.559998,42062400,93.166167,86.13634549,95.95216648,105.7679875,Increasing
2017-12-17,94.639999,94.639999,93.57,94.199997,30442100,92.81147299999999,86.70270139,95.35199978,104.00129820000001,Decreasing
2017-12-16,94.639999,95.43,94.519997,95.220001,32026000,93.81644200000001,87.56289378,94.82516632,102.08743879999999,Increasing
2017-12-15,95.870003,97.190002,95.66999799999999,96.43,38018600,95.008606,88.7823949,94.39266622,100.0029375,Increasing
2017-12-14,97.220001,98.089996,96.839996,97.900002,35140200,96.456939,90.50381694,94.04716603,97.59051513,Increasing
2017-12-13,98.66999799999999,99.739998,98.110001,99.620003,38168800,98.151587,90.19869119,94.13483275,98.07097431,Increasing
2017-12-12,99.68,100.730003,98.639999,100.410004,56331200,98.92994300000001,89.7053863,94.34849953,98.99161276,Increasing
2017-12-11,99.440002,100.470001,99.25,100.349998,36229500,98.870823,89.42296245,94.66683283,99.91070322,Increasing
2017-12-10,99.599998,100.400002,98.82,99.860001,42307200,98.388047,89.34215305,94.98283283,100.6235126,Increasing
2017-12-09,99.019997,99.540001,98.33000200000001,98.459999,29173300,97.008682,89.3012312,95.1783329,101.05543459999998,Decreasing
2017-12-08,97.599998,97.839996,96.629997,97.720001,40191600,96.27959200000001,89.36741119,95.31633273,101.2652543,Increasing
2017-12-07,97.790001,98.269997,97.449997,97.91999799999999,28062900,96.476641,89.56821435,95.54383263,101.51945090000001,Increasing
2017-12-06,97.989998,101.889999,97.550003,98.629997,23292500,97.176174,89.83474445,95.87799935,101.9212542,Increasing
2017-12-05,99.25,99.870003,98.959999,99.029999,22409500,97.57028000000001,90.11889761,96.1898328,102.260768,Decreasing
2017-12-04,99.019997,99.559998,98.68,98.940002,20848100,97.48161,90.47885207,96.49116615,102.5034802,Decreasing
2017-12-03,98.5,99.989998,98.459999,99.650002,26601400,98.18114399999999,90.92479459,96.81716612,102.70953759999999,Increasing
2017-12-02,98.529999,99.349998,98.480003,98.83000200000001,31712900,97.373231,91.94166329,97.21833290000001,102.4950025,Increasing
2017-12-01,98.690002,99.120003,97.099998,97.339996,38020500,95.905188,93.21597105,97.5744996,101.9330281,Decreasing
2017-11-30,97.32,98.480003,96.75,97.459999,31931900,96.023422,93.89211502,97.78733299999999,101.682551,Increasing
2017-11-29,97.82,98.410004,97.029999,97.139999,29445200,95.708139,94.54837988,97.97699975,101.4056196,Decreasing
2017-11-28,96.449997,97.75,96.07,97.550003,31326800,96.1121,95.02478017,98.10549987,101.1862196,Increasing
2017-11-27,96.620003,96.650002,95.300003,95.33000200000001,61008200,93.924821,95.46372275,98.18666672,100.9096107,Decreasing
2017-11-26,96.0,96.57,95.029999,95.099998,34411900,93.698208,95.59963477,98.2121667,100.82469859999999,Decreasing
2017-11-25,94.940002,96.349998,94.68,95.910004,35546400,94.496274,95.43432872,98.17300007,100.9116714,Increasing
2017-11-24,96.25,96.889999,95.349998,95.550003,29219100,94.14158,95.18815333,98.08900017,100.989847,Decreasing
2017-11-23,95.940002,96.290001,95.25,96.099998,32240200,94.683468,94.91593085,97.92516678,100.9344027,Increasing
2017-11-22,92.910004,94.660004,92.650002,93.400002,75311400,92.02327,94.19504425,97.60733348,101.01962270000001,Increasing
2017-11-21,93.0,93.050003,91.5,92.040001,45489600,90.683316,93.25130599,97.21600023,101.1806945,Decreasing
2017-11-20,92.900002,93.660004,92.139999,93.589996,40444900,92.210464,92.71654232,96.8878335,101.0591247,Increasing
2017-11-19,93.970001,94.550003,93.629997,94.400002,36531000,93.00853000000001,92.42450487,96.65866683,100.89282879999999,Increasing
2017-11-18,94.440002,95.769997,94.300003,95.599998,35836400,94.190838,92.28572979,96.55000023,100.81427070000001,Increasing
2017-11-17,95.489998,96.470001,95.33000200000001,95.889999,26026500,94.47656500000001,92.22280147,96.45083373,100.678866,Increasing
2017-11-16,95.389999,95.400002,94.459999,94.989998,27705200,93.58982900000001,92.17540513,96.23050040000001,100.2855957,Decreasing
2017-11-15,94.599998,95.660004,94.370003,95.529999,30949100,94.12187,92.20115951,96.02550048,99.84984145,Increasing
2017-11-14,95.699997,96.5,95.620003,95.940002,25139600,94.52583100000001,92.31098228,95.87350057,99.43601885,Increasing
2017-11-13,96.489998,96.889999,96.050003,96.68,28912100,95.254921,92.52903769,95.73216728,98.93529688,Increasing
2017-11-12,96.75,97.650002,96.730003,96.980003,23794900,95.55050200000001,92.70719122,95.64383403,98.58047685,Increasing
2017-11-11,97.16999799999999,97.699997,97.120003,97.41999799999999,24167500,95.984011,92.74576319,95.62183405,98.49790491,Increasing
2017-11-10,97.410004,97.66999799999999,96.839996,96.870003,25892200,95.442123,92.77707732,95.60000063,98.42292394,Decreasing
2017-11-09,97.389999,98.989998,97.32,98.790001,38919000,97.33381999999999,92.68390678,95.64200058,98.60009438,Increasing
2017-11-08,98.91999799999999,99.300003,98.5,98.779999,30137000,97.323965,92.51132029,95.7288339,98.94634751,Decreasing
2017-11-07,98.699997,100.129997,98.599998,99.83000200000001,36493900,98.358491,92.29945757,95.91683373,99.53420990000001,Increasing
2017-11-06,99.559998,100.0,99.339996,99.870003,23779900,98.397902,92.14975558,96.12533377,100.100912,Increasing
2017-11-05,100.0,100.459999,99.739998,99.959999,26276000,98.486572,92.02698147,96.345667,100.6643525,Decreasing
2017-11-04,99.83000200000001,101.0,99.129997,99.43,32702000,97.964385,91.96763349,96.54183362,101.1160337,Decreasing
2017-11-03,99.260002,99.300003,98.309998,98.660004,28313700,97.20573900000001,92.02368804,96.68566705,101.34764609999999,Decreasing
2017-11-02,98.25,98.839996,96.91999799999999,97.339996,40382900,95.905188,92.43932723,96.89216675,101.3450063,Decreasing
2017-11-01,96.82,97.970001,96.41999799999999,96.66999799999999,56239800,95.24506600000001,93.23604436,97.1333333,101.03062220000001,Decreasing
2017-10-31,104.269997,104.349998,102.75,102.949997,92344800,101.432497,93.32363582,97.64433323,101.96503059999999,Decreasing
2017-10-30,102.83000200000001,104.449997,102.82,104.339996,39869800,102.80200699999999,93.3217178,98.12816642,102.93461500000001,Increasing
2017-10-29,104.190002,104.550003,103.68,104.209999,27733700,102.673926,93.29583449,98.57433315,103.85283179999999,Increasing
2017-10-28,104.410004,106.150002,104.410004,106.050003,38167900,104.486808,93.12387182,99.05633327,104.9887947,Increasing
2017-10-27,106.050003,106.07,104.0,104.480003,33816600,102.93995,93.42312637,99.55133333,105.6795403,Decreasing
2017-10-26,104.809998,105.839996,104.769997,105.790001,30202600,104.230638,93.76562625,100.06533309999999,106.36504,Increasing
2017-10-25,105.58000200000001,106.0,105.279999,105.870003,27408700,104.874527,94.08018745,100.55016640000001,107.02014540000002,Increasing
2017-10-24,106.269997,107.650002,106.18,107.480003,40553400,106.46938899999999,94.28736079,101.0783331,107.8693055,Increasing
2017-10-23,107.519997,108.370003,107.160004,108.370003,28037200,107.35101999999999,94.45847658,101.6206665,108.7828564,Increasing
2017-10-22,108.230003,108.940002,108.010002,108.809998,26315200,107.786878,94.68178482,102.1793332,109.67688159999999,Increasing
2017-10-21,108.709999,108.900002,107.760002,108.0,24008500,106.984496,95.17260758,102.734,110.2953925,Decreasing
2017-10-20,108.519997,108.93,107.849998,107.93,27484500,106.915155,95.58278728,103.2275,110.8722127,Decreasing
2017-10-19,107.779999,108.440002,107.779999,108.18,18660400,107.16280400000001,96.03740181,103.6911667,111.3449315,Increasing
2017-10-18,108.139999,109.540001,108.08000200000001,109.480003,25868200,108.450584,96.42712379,104.1668335,111.9065431,Increasing
2017-10-17,109.629997,110.230003,109.209999,109.379997,33794400,108.351518,96.85507774,104.6603335,112.4655892,Decreasing
2017-10-16,109.099998,109.370003,108.339996,109.220001,25356000,108.193026,97.38594245,105.10650020000001,112.82705790000001,Increasing
2017-10-15,109.230003,109.599998,109.019997,109.08000200000001,21984700,108.05434299999999,98.05126189,105.57550020000001,113.0997385,Decreasing
2017-10-14,108.769997,109.690002,108.360001,109.360001,25368100,108.331709,99.11067546,106.09450020000001,113.07832490000001,Increasing
2017-10-13,108.860001,109.099998,107.849998,108.510002,25820200,107.489703,100.746454,106.63383370000001,112.52121329999999,Decreasing
2017-10-12,108.589996,109.32,108.529999,108.849998,21257700,107.826502,103.2539397,107.2278337,111.20172759999998,Increasing
2017-10-11,108.57,108.75,107.68,108.029999,23675100,107.01421299999998,103.9008025,107.4680004,111.0351983,Decreasing
2017-10-10,107.389999,107.879997,106.68,107.57,25086200,106.558539,104.4787679,107.6433338,110.8078997,Increasing
2017-10-09,107.410004,107.949997,106.309998,106.940002,27766300,105.93446599999999,105.0415368,107.7893337,110.53713059999998,Decreasing
2017-10-08,106.620003,107.440002,106.290001,106.82,24970300,105.815591,105.26758659999999,107.8550003,110.44241389999999,Increasing
2017-10-07,105.800003,106.5,105.5,106.0,24863900,105.003302,105.55375359999998,107.91250020000001,110.27124679999999,Increasing
2017-10-06,105.660004,106.57,105.639999,106.099998,29662400,105.10236,105.70428290000001,107.9443336,110.18438429999999,Increasing
2017-10-05,106.139999,106.800003,105.620003,106.730003,26701500,105.726441,105.85440870000001,107.97766709999999,110.1009254,Increasing
2017-10-04,107.699997,108.0,106.82,107.730003,26802500,106.71703799999999,105.9016386,107.9983337,110.0950288,Increasing
2017-10-03,107.900002,108.300003,107.510002,107.699997,26880400,106.68731399999999,105.8939804,107.99183359999999,110.08968670000002,Decreasing
2017-10-02,107.83000200000001,108.760002,107.07,108.360001,42364300,107.34111200000001,105.88516070000001,107.9656669,110.04617309999999,Increasing
2017-10-01,107.25,107.269997,105.239998,105.519997,53002000,104.527812,105.61203130000001,107.85516670000001,110.0983021,Decreasing
2017-09-30,104.639999,105.720001,103.129997,103.129997,46557000,102.160285,104.84921340000001,107.64299999999999,110.4367865,Decreasing
2017-09-29,102.650002,105.720001,102.529999,105.440002,45292800,104.44856999999999,104.37798459999999,107.4645,110.55101540000001,Increasing
2017-09-28,107.510002,108.790001,107.239998,107.949997,62176200,106.93496299999998,104.39928809999999,107.41249979999999,110.42571159999999,Increasing
2017-09-27,108.730003,113.029999,108.599998,111.769997,110888700,110.719044,104.19305059999999,107.4888331,110.7846156,Increasing
2017-09-26,113.860001,115.730003,113.489998,115.57,89983600,114.483317,103.18875849999999,107.78649979999999,112.38424099999999,Increasing
2017-09-25,115.120003,116.129997,114.040001,114.91999799999999,79886900,113.839427,102.51951729999999,108.0763331,113.63314890000001,Decreasing
2017-09-24,115.190002,116.18,113.25,113.58000200000001,47023000,112.51203000000001,102.15399559999999,108.3363331,114.51867050000001,Decreasing
2017-09-23,113.050003,114.120003,112.510002,113.57,34514300,112.502122,102.016673,108.58199979999999,115.14732659999999,Increasing
2017-09-22,113.849998,113.989998,112.440002,113.550003,36003200,112.48231399999999,101.9193147,108.80333329999999,115.68735179999999,Decreasing
2017-09-21,114.349998,114.940002,114.0,114.620003,31074000,113.542252,101.8116786,109.12166670000002,116.43165479999999,Increasing
2017-09-20,114.41999799999999,114.790001,111.550003,112.709999,52481200,111.650208,101.9509471,109.40366680000001,116.8563865,Decreasing
2017-09-19,111.639999,113.389999,111.550003,112.879997,29869400,111.81860800000001,102.1842916,109.68066680000001,117.17704209999998,Increasing
2017-09-18,113.0,113.18,112.339996,113.089996,24607400,112.026632,102.48066209999999,109.98166670000002,117.48267120000001,Increasing
2017-09-17,113.690002,114.639999,113.43,113.949997,29641100,112.878547,102.91919940000001,110.38199990000001,117.84480049999999,Increasing
2017-09-16,113.160004,113.800003,111.800003,112.18,35887000,111.125193,103.45468699999999,110.7065001,117.95831310000001,Decreasing
2017-09-15,112.459999,113.370003,111.800003,113.050003,36379100,111.98701499999999,104.0048036,111.0243334,118.0438632,Increasing
2017-09-14,112.709999,113.050003,112.279999,112.519997,21701800,111.461992,104.41929990000001,111.27933329999999,118.1393668,Decreasing
2017-09-13,113.059998,114.309998,112.629997,113.0,29736800,111.937482,104.8287959,111.5531666,118.2775372,Decreasing
2017-09-12,113.400002,113.660004,112.690002,113.050003,21453100,111.98701499999999,105.2474203,111.80666670000001,118.36591299999999,Decreasing
2017-09-11,113.699997,114.339996,113.129997,113.889999,28779300,112.81911299999999,106.1554048,112.1955,118.2355952,Increasing
2017-09-10,114.309998,114.559998,113.510002,114.059998,24358400,112.98751299999999,107.9334949,112.698,117.46250520000001,Decreasing
2017-09-09,115.019997,116.75,114.720001,116.050003,36236000,114.95880700000001,110.0729851,113.2618334,116.4506817,Increasing
2017-09-08,117.699997,118.690002,116.199997,116.300003,64041000,115.206456,111.12980379999999,113.7153335,116.3008632,Decreasing
2017-09-07,117.349998,117.980003,116.75,117.339996,37586800,116.23666999999999,111.2667577,114.02650030000001,116.78624280000001,Decreasing
2017-09-06,116.790001,117.440002,115.720001,116.980003,35192400,115.88006200000001,111.1382638,114.11566699999999,117.0930702,Increasing
2017-09-05,117.879997,118.16999799999999,117.129997,117.629997,35652200,116.523945,110.9119196,114.24633359999999,117.58074760000001,Decreasing
2017-09-04,117.33000200000001,117.839996,116.779999,117.550003,23624900,116.444703,110.7934513,114.3990002,118.00454909999999,Increasing
2017-09-03,118.18,118.209999,117.449997,117.470001,24553500,116.365453,110.76649209999998,114.61450009999999,118.46250800000001,Decreasing
2017-09-02,117.25,117.760002,113.800003,117.120003,20034600,116.018745,110.8980004,114.7595002,118.6209999,Decreasing
2017-09-01,116.860001,117.379997,116.33000200000001,117.059998,24125800,115.959304,110.9074654,114.87966670000002,118.8518679,Increasing
2017-08-31,116.809998,116.910004,116.279999,116.599998,23192700,115.503631,111.11586509999998,115.05866670000002,119.0014682,Decreasing
2017-08-30,117.099998,117.739998,117.0,117.650002,23538700,116.543761,111.39460420000002,115.3015,119.20839579999999,Increasing
2017-08-29,117.949997,118.360001,117.309998,118.25,48129000,117.13811799999999,111.6517095,115.5566668,119.4616241,Increasing
2017-08-28,114.309998,115.699997,113.309998,115.589996,66134200,114.503125,111.7453165,115.59966670000001,119.4540169,Increasing
2017-08-27,115.389999,115.860001,114.099998,114.480003,34562000,113.40356899999999,112.08812749999998,115.7106666,119.3332058,Decreasing
2017-08-26,113.870003,115.209999,113.449997,113.720001,37861700,112.65071299999998,112.3390108,115.77999979999998,119.2209887,Decreasing
2017-08-25,113.650002,114.230003,113.199997,113.540001,26419400,112.472406,112.55633780000001,115.83199979999999,119.1076618,Decreasing
2017-08-24,113.459999,113.769997,110.529999,111.489998,43825800,110.441678,112.2291083,115.7628331,119.296558,Decreasing
2017-08-23,111.400002,112.349998,111.230003,111.589996,28331700,110.54073700000001,111.90445849999999,115.69233290000001,119.4802074,Increasing
2017-08-22,110.980003,111.459999,109.550003,109.83000200000001,26932600,109.35588,111.11729779999999,115.5169998,119.9167018,Decreasing
2017-08-21,108.529999,110.25,108.110001,108.839996,30837000,108.370149,110.0723288,115.26816640000001,120.4640041,Increasing
2017-08-20,110.08000200000001,110.510002,109.459999,110.410004,32560000,109.933378,109.33520759999999,114.98249979999999,120.6297919,Increasing
2017-08-19,110.309998,111.720001,109.699997,111.059998,24054500,110.58056599999999,108.83190230000001,114.67066640000002,120.5094304,Increasing
2017-08-18,109.879997,111.32,108.050003,110.879997,59176400,110.401343,108.2797318,114.30699969999999,120.3342676,Increasing
