0,1,2,3,4,position
-55.0,-76.0,-67.0,-57.0,-72.0,9
-55.0,-76.0,-69.0,-57.0,-72.0,9
-59.0,-76.0,-69.0,-57.0,-72.0,9
-59.0,-76.0,-69.0,-57.0,-70.0,9
-59.0,-76.0,-69.0,-54.0,-70.0,9
-59.0,-76.0,-68.0,-54.0,-70.0,9
-55.0,-76.0,-68.0,-54.0,-70.0,9
-55.0,-76.0,-68.0,-54.0,-63.0,9
-55.0,-76.0,-68.0,-55.0,-63.0,9
-55.0,-68.0,-68.0,-55.0,-63.0,9
-61.0,-68.0,-68.0,-55.0,-63.0,9
-61.0,-68.0,-72.0,-55.0,-63.0,9
-61.0,-68.0,-72.0,-55.0,-70.0,9
-61.0,-73.0,-72.0,-55.0,-70.0,9
-57.0,-73.0,-72.0,-55.0,-70.0,9
-57.0,-73.0,-68.0,-55.0,-70.0,9
-57.0,-73.0,-68.0,-55.0,-62.0,9
-57.0,-66.0,-68.0,-55.0,-62.0,9
-57.0,-66.0,-70.0,-55.0,-62.0,9
-57.0,-66.0,-70.0,-55.0,-72.0,9
-57.0,-66.0,-70.0,-52.0,-72.0,9
-57.0,-66.0,-70.0,-56.0,-72.0,9
-57.0,-68.0,-70.0,-56.0,-72.0,9
-56.0,-68.0,-70.0,-56.0,-72.0,9
-56.0,-68.0,-74.0,-56.0,-72.0,9
-56.0,-68.0,-66.0,-56.0,-72.0,9
-56.0,-68.0,-66.0,-55.0,-72.0,9
-56.0,-68.0,-71.0,-55.0,-72.0,9
-66.0,-68.0,-71.0,-55.0,-72.0,9
-66.0,-68.0,-71.0,-55.0,-71.0,9
-66.0,-68.0,-71.0,-54.0,-71.0,9
-66.0,-74.0,-71.0,-54.0,-71.0,9
-66.0,-74.0,-70.0,-54.0,-71.0,9
-59.0,-74.0,-70.0,-54.0,-71.0,9
-59.0,-74.0,-70.0,-54.0,-72.0,9
-59.0,-68.0,-70.0,-54.0,-72.0,9
-59.0,-68.0,-70.0,-54.0,-70.0,9
-59.0,-68.0,-70.0,-53.0,-70.0,9
-59.0,-70.0,-70.0,-53.0,-70.0,9
-57.0,-70.0,-70.0,-53.0,-70.0,9
-57.0,-70.0,-67.0,-53.0,-70.0,9
-57.0,-70.0,-67.0,-53.0,-62.0,9
-57.0,-70.0,-67.0,-52.0,-62.0,9
-57.0,-68.0,-67.0,-52.0,-62.0,9
-57.0,-68.0,-67.0,-52.0,-69.0,9
-57.0,-68.0,-67.0,-54.0,-69.0,9
-59.0,-68.0,-67.0,-54.0,-69.0,9
-59.0,-68.0,-72.0,-54.0,-69.0,9
-59.0,-68.0,-72.0,-54.0,-62.0,9
-59.0,-65.0,-72.0,-54.0,-62.0,9
-59.0,-65.0,-70.0,-54.0,-62.0,9
-59.0,-65.0,-70.0,-54.0,-69.0,9
-59.0,-65.0,-70.0,-55.0,-69.0,9
-59.0,-68.0,-70.0,-55.0,-69.0,9
-64.0,-68.0,-70.0,-55.0,-69.0,9
-64.0,-68.0,-69.0,-55.0,-69.0,9
-64.0,-68.0,-69.0,-55.0,-75.0,9
-64.0,-68.0,-69.0,-53.0,-75.0,9
-55.0,-68.0,-69.0,-53.0,-75.0,9
-55.0,-65.0,-69.0,-53.0,-75.0,9
-55.0,-65.0,-65.0,-53.0,-75.0,9
-55.0,-65.0,-65.0,-58.0,-75.0,9
-55.0,-68.0,-65.0,-58.0,-75.0,9
-55.0,-68.0,-67.0,-58.0,-75.0,9
-62.0,-68.0,-67.0,-58.0,-75.0,9
-62.0,-68.0,-67.0,-53.0,-75.0,9
-62.0,-68.0,-67.0,-53.0,-72.0,9
-62.0,-68.0,-67.0,-58.0,-72.0,9
-62.0,-68.0,-67.0,-58.0,-68.0,9
-60.0,-68.0,-67.0,-58.0,-68.0,9
-60.0,-68.0,-67.0,-54.0,-68.0,9
-60.0,-68.0,-67.0,-54.0,-69.0,9
-54.0,-68.0,-67.0,-54.0,-69.0,9
-54.0,-68.0,-65.0,-54.0,-69.0,9
-54.0,-66.0,-65.0,-54.0,-69.0,9
-54.0,-66.0,-65.0,-55.0,-69.0,9
-54.0,-66.0,-65.0,-55.0,-67.0,9
-60.0,-66.0,-65.0,-55.0,-67.0,9
-60.0,-68.0,-65.0,-55.0,-67.0,9
-60.0,-68.0,-65.0,-54.0,-67.0,9
-60.0,-68.0,-65.0,-54.0,-68.0,9
-60.0,-68.0,-68.0,-54.0,-68.0,9
-57.0,-68.0,-68.0,-54.0,-68.0,9
-57.0,-74.0,-68.0,-54.0,-68.0,9
-57.0,-74.0,-68.0,-54.0,-65.0,9
-60.0,-74.0,-68.0,-54.0,-65.0,9
-60.0,-66.0,-68.0,-54.0,-65.0,9
-60.0,-66.0,-68.0,-57.0,-65.0,9
-60.0,-66.0,-68.0,-57.0,-68.0,9
-60.0,-66.0,-71.0,-57.0,-68.0,9
-60.0,-73.0,-71.0,-57.0,-68.0,9
-63.0,-73.0,-71.0,-57.0,-68.0,9
-63.0,-73.0,-71.0,-57.0,-67.0,9
-59.0,-73.0,-71.0,-57.0,-67.0,9
-59.0,-69.0,-71.0,-57.0,-67.0,9
-59.0,-69.0,-71.0,-52.0,-67.0,9
-59.0,-69.0,-69.0,-52.0,-67.0,9
-59.0,-74.0,-69.0,-52.0,-67.0,9
-59.0,-74.0,-69.0,-58.0,-67.0,9
-59.0,-74.0,-69.0,-58.0,-66.0,9
-59.0,-74.0,-66.0,-58.0,-66.0,9
-59.0,-74.0,-70.0,-58.0,-66.0,9
-59.0,-73.0,-70.0,-58.0,-66.0,9
-61.0,-73.0,-70.0,-58.0,-66.0,9
-61.0,-73.0,-70.0,-58.0,-67.0,9
-61.0,-73.0,-65.0,-58.0,-67.0,9
-61.0,-69.0,-65.0,-58.0,-67.0,9
-54.0,-69.0,-65.0,-58.0,-67.0,9
-54.0,-69.0,-65.0,-52.0,-67.0,9
-54.0,-69.0,-65.0,-52.0,-83.0,9
-54.0,-69.0,-70.0,-52.0,-83.0,9
-54.0,-72.0,-70.0,-52.0,-83.0,9
-60.0,-72.0,-70.0,-52.0,-83.0,9
-60.0,-72.0,-70.0,-59.0,-83.0,9
-60.0,-72.0,-70.0,-59.0,-65.0,9
-60.0,-72.0,-69.0,-59.0,-65.0,9
-59.0,-72.0,-69.0,-59.0,-65.0,9
-59.0,-66.0,-69.0,-59.0,-65.0,9
-59.0,-66.0,-69.0,-52.0,-65.0,9
-61.0,-71.0,-71.0,-53.0,-65.0,9
-61.0,-71.0,-65.0,-53.0,-65.0,9
-54.0,-71.0,-65.0,-53.0,-65.0,9
-54.0,-71.0,-65.0,-51.0,-65.0,9
-54.0,-71.0,-70.0,-51.0,-65.0,9
-54.0,-72.0,-70.0,-51.0,-65.0,9
-60.0,-72.0,-70.0,-51.0,-65.0,9
-60.0,-72.0,-70.0,-58.0,-65.0,9
-60.0,-72.0,-69.0,-58.0,-65.0,9
-60.0,-68.0,-69.0,-58.0,-65.0,9
-55.0,-68.0,-69.0,-58.0,-65.0,9
-55.0,-68.0,-69.0,-51.0,-65.0,9
-55.0,-68.0,-69.0,-51.0,-77.0,9
-55.0,-74.0,-69.0,-51.0,-77.0,9
-59.0,-74.0,-69.0,-51.0,-77.0,9
-59.0,-74.0,-69.0,-56.0,-77.0,9
-59.0,-74.0,-69.0,-56.0,-66.0,9
-59.0,-74.0,-68.0,-56.0,-66.0,9
-59.0,-67.0,-68.0,-56.0,-66.0,9
-57.0,-67.0,-68.0,-56.0,-66.0,9
-57.0,-67.0,-68.0,-52.0,-66.0,9
-57.0,-67.0,-66.0,-52.0,-66.0,9
-57.0,-74.0,-66.0,-52.0,-66.0,9
-58.0,-74.0,-66.0,-52.0,-66.0,9
-58.0,-74.0,-66.0,-58.0,-66.0,9
-58.0,-74.0,-66.0,-58.0,-65.0,9
-58.0,-74.0,-68.0,-58.0,-65.0,9
-58.0,-67.0,-68.0,-58.0,-65.0,9
-63.0,-67.0,-68.0,-58.0,-65.0,9
-63.0,-67.0,-68.0,-52.0,-65.0,9
-63.0,-67.0,-70.0,-52.0,-65.0,9
-63.0,-71.0,-70.0,-52.0,-65.0,9
-56.0,-71.0,-70.0,-52.0,-65.0,9
-56.0,-71.0,-70.0,-51.0,-65.0,9
-56.0,-71.0,-71.0,-51.0,-65.0,9
-56.0,-72.0,-71.0,-51.0,-65.0,9
-62.0,-72.0,-71.0,-51.0,-65.0,9
-62.0,-72.0,-71.0,-52.0,-65.0,9
-62.0,-72.0,-65.0,-52.0,-65.0,9
-62.0,-69.0,-65.0,-52.0,-65.0,9
-57.0,-69.0,-65.0,-52.0,-65.0,9
-57.0,-69.0,-65.0,-57.0,-65.0,9
-57.0,-69.0,-70.0,-57.0,-65.0,9
-57.0,-72.0,-70.0,-57.0,-65.0,9
-63.0,-72.0,-70.0,-57.0,-65.0,9
-63.0,-72.0,-70.0,-52.0,-65.0,9
-63.0,-72.0,-70.0,-52.0,-83.0,9
-63.0,-72.0,-65.0,-52.0,-83.0,9
-63.0,-68.0,-65.0,-52.0,-83.0,9
-55.0,-68.0,-65.0,-52.0,-83.0,9
-55.0,-68.0,-65.0,-52.0,-67.0,9
-55.0,-68.0,-71.0,-52.0,-67.0,9
-55.0,-68.0,-71.0,-52.0,-82.0,9
-58.0,-68.0,-71.0,-52.0,-82.0,9
-58.0,-70.0,-71.0,-52.0,-82.0,9
-58.0,-70.0,-71.0,-53.0,-82.0,9
-58.0,-70.0,-65.0,-53.0,-82.0,9
-55.0,-70.0,-65.0,-53.0,-82.0,9
-55.0,-73.0,-65.0,-53.0,-82.0,9
-55.0,-73.0,-65.0,-56.0,-82.0,9
-61.0,-71.0,-70.0,-53.0,-67.0,9
-61.0,-71.0,-69.0,-53.0,-67.0,9
-61.0,-71.0,-65.0,-53.0,-67.0,9
-56.0,-71.0,-65.0,-53.0,-67.0,9
-56.0,-68.0,-65.0,-53.0,-67.0,9
-56.0,-68.0,-65.0,-54.0,-67.0,9
-56.0,-68.0,-68.0,-54.0,-67.0,9
-65.0,-68.0,-68.0,-54.0,-67.0,9
-65.0,-71.0,-68.0,-54.0,-67.0,9
