0,1,2,3,4,position
-58.0,-68.0,-80.0,-62.0,-58.0,3
-55.0,-68.0,-80.0,-62.0,-58.0,3
-55.0,-61.0,-80.0,-62.0,-58.0,3
-55.0,-61.0,-80.0,-61.0,-58.0,3
-55.0,-61.0,-76.0,-61.0,-58.0,3
-65.0,-61.0,-76.0,-61.0,-58.0,3
-65.0,-61.0,-76.0,-61.0,-61.0,3
-65.0,-64.0,-76.0,-61.0,-61.0,3
-65.0,-64.0,-76.0,-62.0,-61.0,3
-55.0,-64.0,-76.0,-62.0,-61.0,3
-55.0,-64.0,-76.0,-62.0,-58.0,3
-55.0,-61.0,-76.0,-62.0,-58.0,3
-66.0,-61.0,-80.0,-61.0,-58.0,3
-58.0,-61.0,-80.0,-61.0,-58.0,3
-58.0,-68.0,-80.0,-61.0,-58.0,3
-56.0,-68.0,-80.0,-61.0,-58.0,3
-56.0,-68.0,-80.0,-60.0,-58.0,3
-56.0,-68.0,-78.0,-60.0,-58.0,3
-56.0,-68.0,-78.0,-61.0,-58.0,3
-56.0,-68.0,-78.0,-61.0,-65.0,3
-55.0,-68.0,-78.0,-61.0,-65.0,3
-55.0,-68.0,-78.0,-59.0,-65.0,3
-57.0,-68.0,-78.0,-59.0,-65.0,3
-57.0,-68.0,-78.0,-59.0,-62.0,3
-57.0,-69.0,-78.0,-59.0,-62.0,3
-57.0,-69.0,-76.0,-59.0,-62.0,3
-55.0,-69.0,-76.0,-59.0,-62.0,3
-55.0,-69.0,-76.0,-59.0,-65.0,3
-55.0,-63.0,-76.0,-59.0,-65.0,3
-55.0,-63.0,-76.0,-59.0,-62.0,3
-64.0,-63.0,-76.0,-59.0,-62.0,3
-64.0,-63.0,-76.0,-61.0,-62.0,3
-64.0,-68.0,-76.0,-61.0,-62.0,3
-64.0,-68.0,-77.0,-61.0,-62.0,3
-64.0,-68.0,-77.0,-61.0,-65.0,3
-57.0,-68.0,-77.0,-61.0,-65.0,3
-65.0,-68.0,-77.0,-61.0,-65.0,3
-65.0,-68.0,-77.0,-61.0,-62.0,3
-57.0,-64.0,-77.0,-61.0,-65.0,3
-57.0,-64.0,-78.0,-61.0,-65.0,3
-57.0,-64.0,-78.0,-61.0,-62.0,3
-57.0,-64.0,-78.0,-63.0,-62.0,3
-57.0,-69.0,-78.0,-63.0,-62.0,3
-57.0,-69.0,-78.0,-63.0,-64.0,3
-57.0,-69.0,-78.0,-61.0,-64.0,3
-58.0,-69.0,-78.0,-61.0,-64.0,3
-58.0,-64.0,-78.0,-61.0,-64.0,3
-58.0,-64.0,-78.0,-61.0,-62.0,3
-58.0,-61.0,-78.0,-61.0,-62.0,3
-58.0,-61.0,-77.0,-61.0,-62.0,3
-58.0,-61.0,-77.0,-61.0,-65.0,3
-58.0,-61.0,-77.0,-62.0,-65.0,3
-58.0,-68.0,-77.0,-62.0,-65.0,3
-58.0,-61.0,-77.0,-62.0,-58.0,3
-58.0,-69.0,-77.0,-62.0,-58.0,3
-55.0,-69.0,-77.0,-62.0,-58.0,3
-55.0,-69.0,-77.0,-62.0,-65.0,3
-55.0,-69.0,-77.0,-65.0,-65.0,3
-55.0,-61.0,-77.0,-65.0,-65.0,3
-58.0,-61.0,-77.0,-65.0,-65.0,3
-58.0,-61.0,-77.0,-65.0,-61.0,3
-58.0,-61.0,-77.0,-60.0,-61.0,3
-58.0,-64.0,-77.0,-60.0,-61.0,3
-55.0,-64.0,-77.0,-60.0,-61.0,3
-55.0,-64.0,-75.0,-60.0,-61.0,3
-55.0,-64.0,-75.0,-60.0,-65.0,3
-55.0,-64.0,-75.0,-61.0,-65.0,3
-55.0,-69.0,-75.0,-61.0,-65.0,3
-66.0,-69.0,-75.0,-61.0,-65.0,3
-66.0,-69.0,-75.0,-61.0,-62.0,3
-54.0,-69.0,-75.0,-61.0,-62.0,3
-54.0,-69.0,-78.0,-61.0,-62.0,3
-54.0,-69.0,-78.0,-61.0,-65.0,3
-58.0,-69.0,-78.0,-61.0,-65.0,3
-58.0,-69.0,-78.0,-60.0,-65.0,3
-58.0,-64.0,-78.0,-60.0,-65.0,3
-58.0,-64.0,-78.0,-60.0,-62.0,3
-58.0,-61.0,-78.0,-60.0,-62.0,3
-56.0,-61.0,-78.0,-60.0,-62.0,3
-56.0,-61.0,-77.0,-60.0,-62.0,3
-56.0,-61.0,-77.0,-62.0,-62.0,3
-56.0,-61.0,-77.0,-62.0,-58.0,3
-56.0,-68.0,-77.0,-62.0,-58.0,3
-59.0,-68.0,-77.0,-62.0,-58.0,3
-59.0,-68.0,-77.0,-61.0,-58.0,3
-59.0,-68.0,-77.0,-61.0,-61.0,3
-59.0,-61.0,-77.0,-61.0,-61.0,3
-59.0,-61.0,-77.0,-62.0,-61.0,3
-59.0,-61.0,-77.0,-62.0,-59.0,3
-59.0,-63.0,-77.0,-62.0,-59.0,3
-59.0,-63.0,-77.0,-62.0,-62.0,3
-55.0,-63.0,-77.0,-62.0,-62.0,3
-55.0,-63.0,-78.0,-62.0,-62.0,3
-55.0,-63.0,-78.0,-63.0,-62.0,3
-55.0,-63.0,-78.0,-63.0,-58.0,3
-55.0,-68.0,-78.0,-63.0,-58.0,3
