0,1,2,3,4,position
-53.0,-74.0,-64.0,-55.0,-74.0,14
-53.0,-80.0,-64.0,-55.0,-74.0,14
-53.0,-80.0,-64.0,-58.0,-74.0,14
-58.0,-80.0,-64.0,-58.0,-74.0,14
-58.0,-80.0,-65.0,-58.0,-74.0,14
-58.0,-80.0,-65.0,-58.0,-71.0,14
-58.0,-80.0,-65.0,-58.0,-73.0,14
-58.0,-79.0,-65.0,-58.0,-73.0,14
-58.0,-79.0,-65.0,-57.0,-73.0,14
-50.0,-79.0,-65.0,-57.0,-73.0,14
-50.0,-79.0,-65.0,-57.0,-82.0,14
-50.0,-79.0,-64.0,-57.0,-82.0,14
-68.0,-79.0,-64.0,-57.0,-82.0,14
-66.0,-79.0,-64.0,-57.0,-82.0,14
-66.0,-79.0,-64.0,-57.0,-73.0,14
-66.0,-77.0,-64.0,-57.0,-73.0,14
-66.0,-77.0,-64.0,-54.0,-73.0,14
-54.0,-77.0,-64.0,-54.0,-73.0,14
-54.0,-77.0,-65.0,-54.0,-73.0,14
-54.0,-71.0,-65.0,-54.0,-73.0,14
-54.0,-71.0,-65.0,-57.0,-73.0,14
-54.0,-71.0,-65.0,-57.0,-69.0,14
-54.0,-74.0,-65.0,-57.0,-69.0,14
-54.0,-74.0,-65.0,-56.0,-69.0,14
-60.0,-74.0,-65.0,-56.0,-69.0,14
-60.0,-74.0,-64.0,-56.0,-69.0,14
-60.0,-74.0,-64.0,-56.0,-72.0,14
-60.0,-66.0,-64.0,-56.0,-72.0,14
-60.0,-66.0,-64.0,-59.0,-72.0,14
-52.0,-66.0,-64.0,-59.0,-72.0,14
-52.0,-66.0,-62.0,-59.0,-72.0,14
-52.0,-66.0,-62.0,-59.0,-73.0,14
-52.0,-66.0,-62.0,-56.0,-73.0,14
-60.0,-66.0,-62.0,-56.0,-73.0,14
-60.0,-70.0,-62.0,-56.0,-73.0,14
-60.0,-70.0,-62.0,-56.0,-69.0,14
-60.0,-70.0,-62.0,-60.0,-69.0,14
-48.0,-70.0,-62.0,-60.0,-69.0,14
-48.0,-70.0,-65.0,-60.0,-69.0,14
-48.0,-69.0,-65.0,-60.0,-69.0,14
-48.0,-69.0,-65.0,-60.0,-74.0,14
-48.0,-69.0,-65.0,-54.0,-74.0,14
-56.0,-69.0,-65.0,-54.0,-74.0,14
-56.0,-69.0,-65.0,-54.0,-77.0,14
-51.0,-69.0,-65.0,-54.0,-77.0,14
-51.0,-68.0,-65.0,-54.0,-77.0,14
-51.0,-68.0,-65.0,-54.0,-72.0,14
-51.0,-68.0,-65.0,-54.0,-70.0,14
-51.0,-68.0,-65.0,-58.0,-70.0,14
-50.0,-68.0,-65.0,-58.0,-70.0,14
-50.0,-71.0,-65.0,-58.0,-70.0,14
-50.0,-71.0,-64.0,-58.0,-70.0,14
-50.0,-71.0,-64.0,-58.0,-71.0,14
-50.0,-71.0,-64.0,-56.0,-71.0,14
-52.0,-71.0,-64.0,-56.0,-71.0,14
-52.0,-79.0,-64.0,-56.0,-71.0,14
-52.0,-79.0,-62.0,-56.0,-71.0,14
-52.0,-79.0,-62.0,-56.0,-74.0,14
-52.0,-79.0,-62.0,-57.0,-74.0,14
-48.0,-79.0,-62.0,-57.0,-74.0,14
-48.0,-79.0,-63.0,-57.0,-74.0,14
-48.0,-71.0,-63.0,-57.0,-74.0,14
-48.0,-71.0,-63.0,-57.0,-70.0,14
-48.0,-71.0,-63.0,-54.0,-70.0,14
-54.0,-71.0,-63.0,-54.0,-70.0,14
-54.0,-71.0,-62.0,-54.0,-70.0,14
-54.0,-71.0,-62.0,-54.0,-74.0,14
-54.0,-71.0,-62.0,-59.0,-74.0,14
-52.0,-71.0,-62.0,-59.0,-74.0,14
-52.0,-71.0,-64.0,-59.0,-74.0,14
-52.0,-66.0,-64.0,-59.0,-74.0,14
-52.0,-66.0,-64.0,-59.0,-71.0,14
-52.0,-66.0,-64.0,-52.0,-71.0,14
-53.0,-66.0,-64.0,-52.0,-71.0,14
-53.0,-66.0,-66.0,-52.0,-71.0,14
-53.0,-66.0,-66.0,-52.0,-78.0,14
-53.0,-66.0,-66.0,-58.0,-78.0,14
-53.0,-66.0,-62.0,-58.0,-78.0,14
-53.0,-66.0,-62.0,-58.0,-71.0,14
-53.0,-67.0,-62.0,-58.0,-71.0,14
-53.0,-67.0,-62.0,-54.0,-71.0,14
-54.0,-67.0,-62.0,-54.0,-71.0,14
-54.0,-67.0,-62.0,-57.0,-71.0,14
-54.0,-67.0,-62.0,-57.0,-68.0,14
-54.0,-66.0,-62.0,-57.0,-68.0,14
-54.0,-66.0,-62.0,-54.0,-68.0,14
-54.0,-66.0,-63.0,-54.0,-68.0,14
-54.0,-66.0,-63.0,-54.0,-72.0,14
-54.0,-70.0,-63.0,-54.0,-72.0,14
-54.0,-70.0,-63.0,-59.0,-72.0,14
-49.0,-70.0,-63.0,-59.0,-72.0,14
-49.0,-70.0,-63.0,-59.0,-71.0,14
-49.0,-67.0,-63.0,-59.0,-71.0,14
-49.0,-67.0,-63.0,-56.0,-71.0,14
-49.0,-67.0,-62.0,-56.0,-71.0,14
-59.0,-67.0,-62.0,-56.0,-71.0,14
