0,1,2,3,4,position
-51.0,-73.0,-77.0,-57.0,-71.0,12
-51.0,-73.0,-77.0,-57.0,-68.0,12
-51.0,-73.0,-77.0,-63.0,-68.0,12
-51.0,-73.0,-60.0,-63.0,-68.0,12
-51.0,-68.0,-60.0,-63.0,-68.0,12
-51.0,-68.0,-60.0,-58.0,-68.0,12
-51.0,-68.0,-76.0,-58.0,-68.0,12
-56.0,-68.0,-76.0,-58.0,-68.0,12
-56.0,-68.0,-76.0,-58.0,-70.0,12
-56.0,-72.0,-76.0,-58.0,-70.0,12
-56.0,-72.0,-76.0,-64.0,-70.0,12
-56.0,-66.0,-76.0,-64.0,-70.0,12
-56.0,-66.0,-76.0,-57.0,-70.0,12
-56.0,-66.0,-62.0,-57.0,-70.0,12
-56.0,-66.0,-62.0,-57.0,-69.0,12
-56.0,-71.0,-62.0,-57.0,-69.0,12
-56.0,-71.0,-62.0,-65.0,-69.0,12
-56.0,-71.0,-61.0,-65.0,-69.0,12
-51.0,-71.0,-61.0,-65.0,-69.0,12
-51.0,-71.0,-61.0,-57.0,-69.0,12
-51.0,-71.0,-62.0,-57.0,-69.0,12
-50.0,-71.0,-62.0,-57.0,-69.0,12
-50.0,-71.0,-62.0,-57.0,-70.0,12
-50.0,-71.0,-62.0,-62.0,-70.0,12
-50.0,-71.0,-60.0,-62.0,-70.0,12
-51.0,-71.0,-60.0,-62.0,-70.0,12
-51.0,-71.0,-60.0,-62.0,-73.0,12
-51.0,-68.0,-60.0,-62.0,-73.0,12
-51.0,-68.0,-60.0,-58.0,-73.0,12
-51.0,-68.0,-62.0,-58.0,-73.0,12
-58.0,-68.0,-62.0,-58.0,-73.0,12
-58.0,-68.0,-62.0,-58.0,-70.0,12
-58.0,-74.0,-62.0,-58.0,-70.0,12
-58.0,-74.0,-62.0,-65.0,-70.0,12
-58.0,-74.0,-60.0,-65.0,-70.0,12
-58.0,-74.0,-60.0,-65.0,-74.0,12
-58.0,-67.0,-60.0,-65.0,-74.0,12
-58.0,-67.0,-60.0,-57.0,-74.0,12
-58.0,-67.0,-75.0,-57.0,-74.0,12
-56.0,-67.0,-75.0,-57.0,-74.0,12
-56.0,-71.0,-75.0,-57.0,-74.0,12
-56.0,-71.0,-75.0,-57.0,-71.0,12
-56.0,-71.0,-75.0,-63.0,-71.0,12
-56.0,-71.0,-62.0,-63.0,-71.0,12
-51.0,-71.0,-62.0,-63.0,-71.0,12
-51.0,-71.0,-62.0,-65.0,-71.0,12
-51.0,-71.0,-75.0,-65.0,-71.0,12
-50.0,-71.0,-75.0,-65.0,-71.0,12
-50.0,-71.0,-75.0,-65.0,-70.0,12
-50.0,-73.0,-75.0,-65.0,-70.0,12
-50.0,-71.0,-75.0,-57.0,-70.0,12
-50.0,-71.0,-60.0,-57.0,-70.0,12
-51.0,-71.0,-60.0,-57.0,-70.0,12
-51.0,-71.0,-60.0,-57.0,-73.0,12
-51.0,-71.0,-60.0,-64.0,-73.0,12
-51.0,-71.0,-60.0,-56.0,-73.0,12
-58.0,-71.0,-60.0,-56.0,-73.0,12
-58.0,-72.0,-60.0,-56.0,-73.0,12
-58.0,-72.0,-60.0,-64.0,-73.0,12
-58.0,-72.0,-62.0,-64.0,-73.0,12
-50.0,-72.0,-62.0,-64.0,-73.0,12
-50.0,-72.0,-62.0,-64.0,-70.0,12
-50.0,-72.0,-62.0,-57.0,-70.0,12
-50.0,-72.0,-60.0,-57.0,-70.0,12
-51.0,-72.0,-60.0,-57.0,-70.0,12
-51.0,-72.0,-60.0,-57.0,-72.0,12
-51.0,-72.0,-60.0,-62.0,-72.0,12
-51.0,-72.0,-63.0,-62.0,-72.0,12
-50.0,-72.0,-63.0,-62.0,-72.0,12
-50.0,-65.0,-63.0,-62.0,-72.0,12
-50.0,-65.0,-61.0,-62.0,-72.0,12
-50.0,-71.0,-61.0,-62.0,-72.0,12
-51.0,-71.0,-61.0,-62.0,-72.0,12
-51.0,-71.0,-61.0,-62.0,-73.0,12
-51.0,-71.0,-62.0,-62.0,-73.0,12
-51.0,-71.0,-62.0,-64.0,-73.0,12
-51.0,-71.0,-59.0,-64.0,-73.0,12
-51.0,-71.0,-59.0,-64.0,-74.0,12
-51.0,-71.0,-59.0,-57.0,-74.0,12
-51.0,-71.0,-62.0,-57.0,-74.0,12
-51.0,-68.0,-62.0,-57.0,-74.0,12
-51.0,-68.0,-62.0,-67.0,-74.0,12
-51.0,-68.0,-60.0,-67.0,-74.0,12
-51.0,-72.0,-60.0,-67.0,-74.0,12
-51.0,-72.0,-60.0,-67.0,-75.0,12
-51.0,-72.0,-60.0,-58.0,-75.0,12
-51.0,-72.0,-62.0,-58.0,-75.0,12
-51.0,-72.0,-62.0,-64.0,-75.0,12
-51.0,-72.0,-76.0,-64.0,-75.0,12
-51.0,-73.0,-76.0,-64.0,-75.0,12
