0,1,2,3,4,position
-84.0,-69.0,-77.0,-73.0,-69.0,6
-84.0,-77.0,-77.0,-73.0,-69.0,6
-84.0,-69.0,-77.0,-82.0,-69.0,6
-84.0,-69.0,-75.0,-82.0,-69.0,6
-73.0,-69.0,-75.0,-82.0,-69.0,6
-73.0,-77.0,-75.0,-82.0,-69.0,6
-73.0,-77.0,-77.0,-82.0,-69.0,6
-85.0,-77.0,-77.0,-82.0,-69.0,6
-85.0,-69.0,-77.0,-82.0,-69.0,6
-85.0,-69.0,-77.0,-74.0,-69.0,6
-85.0,-69.0,-77.0,-73.0,-69.0,6
-85.0,-69.0,-77.0,-73.0,-72.0,6
-84.0,-69.0,-77.0,-73.0,-72.0,6
-84.0,-68.0,-77.0,-73.0,-72.0,6
-84.0,-68.0,-77.0,-83.0,-72.0,6
-84.0,-68.0,-69.0,-83.0,-72.0,6
-84.0,-69.0,-69.0,-83.0,-72.0,6
-84.0,-69.0,-69.0,-83.0,-69.0,6
-84.0,-69.0,-69.0,-73.0,-69.0,6
-84.0,-77.0,-77.0,-73.0,-72.0,6
-84.0,-77.0,-77.0,-83.0,-72.0,6
-84.0,-77.0,-69.0,-83.0,-72.0,6
-84.0,-69.0,-69.0,-73.0,-72.0,6
-84.0,-69.0,-77.0,-83.0,-72.0,6
-84.0,-78.0,-77.0,-73.0,-72.0,6
-84.0,-78.0,-77.0,-73.0,-69.0,6
-73.0,-78.0,-77.0,-73.0,-69.0,6
-73.0,-78.0,-77.0,-83.0,-69.0,6
-73.0,-78.0,-69.0,-83.0,-69.0,6
-73.0,-69.0,-69.0,-83.0,-69.0,6
-73.0,-69.0,-69.0,-74.0,-69.0,6
-73.0,-69.0,-77.0,-74.0,-69.0,6
-73.0,-69.0,-77.0,-83.0,-69.0,6
-73.0,-69.0,-74.0,-83.0,-69.0,6
-85.0,-69.0,-74.0,-83.0,-69.0,6
-85.0,-69.0,-74.0,-74.0,-69.0,6
-85.0,-77.0,-77.0,-74.0,-69.0,6
-85.0,-77.0,-75.0,-74.0,-69.0,6
-85.0,-69.0,-75.0,-74.0,-69.0,6
-84.0,-69.0,-75.0,-74.0,-69.0,6
-84.0,-69.0,-69.0,-74.0,-69.0,6
-84.0,-77.0,-69.0,-74.0,-69.0,6
-84.0,-77.0,-69.0,-74.0,-72.0,6
-85.0,-77.0,-69.0,-74.0,-72.0,6
-85.0,-69.0,-69.0,-74.0,-72.0,6
-73.0,-69.0,-69.0,-74.0,-72.0,6
-73.0,-77.0,-69.0,-74.0,-72.0,6
-73.0,-77.0,-69.0,-74.0,-73.0,6
-73.0,-77.0,-69.0,-83.0,-73.0,6
-84.0,-77.0,-69.0,-83.0,-73.0,6
-84.0,-77.0,-77.0,-83.0,-73.0,6
-84.0,-69.0,-77.0,-83.0,-73.0,6
-84.0,-69.0,-77.0,-74.0,-73.0,6
-73.0,-69.0,-77.0,-74.0,-73.0,6
-73.0,-69.0,-75.0,-74.0,-73.0,6
-73.0,-77.0,-75.0,-74.0,-73.0,6
-73.0,-77.0,-75.0,-74.0,-72.0,6
-73.0,-77.0,-75.0,-73.0,-72.0,6
-85.0,-77.0,-75.0,-73.0,-72.0,6
-85.0,-77.0,-69.0,-73.0,-72.0,6
-85.0,-69.0,-69.0,-73.0,-72.0,6
-85.0,-69.0,-69.0,-83.0,-72.0,6
-84.0,-69.0,-75.0,-83.0,-72.0,6
-84.0,-69.0,-75.0,-83.0,-69.0,6
-84.0,-77.0,-75.0,-83.0,-69.0,6
-84.0,-77.0,-75.0,-73.0,-69.0,6
-86.0,-77.0,-75.0,-73.0,-69.0,6
-86.0,-77.0,-69.0,-73.0,-69.0,6
-86.0,-69.0,-69.0,-73.0,-69.0,6
-84.0,-69.0,-77.0,-83.0,-69.0,6
-84.0,-77.0,-77.0,-83.0,-69.0,6
-84.0,-77.0,-69.0,-73.0,-69.0,6
-84.0,-77.0,-69.0,-73.0,-91.0,6
-84.0,-69.0,-69.0,-73.0,-91.0,6
-84.0,-69.0,-69.0,-83.0,-91.0,6
-84.0,-69.0,-77.0,-83.0,-91.0,6
-73.0,-69.0,-69.0,-73.0,-69.0,6
-73.0,-77.0,-77.0,-83.0,-69.0,6
-73.0,-77.0,-69.0,-83.0,-69.0,6
-73.0,-77.0,-69.0,-83.0,-72.0,6
-73.0,-69.0,-69.0,-83.0,-72.0,6
-84.0,-69.0,-77.0,-74.0,-72.0,6
-84.0,-69.0,-74.0,-74.0,-72.0,6
-84.0,-69.0,-74.0,-74.0,-73.0,6
-73.0,-69.0,-74.0,-74.0,-73.0,6
-73.0,-69.0,-74.0,-73.0,-73.0,6
-73.0,-69.0,-69.0,-73.0,-73.0,6
-73.0,-69.0,-69.0,-74.0,-73.0,6
-73.0,-69.0,-76.0,-74.0,-73.0,6
-73.0,-69.0,-76.0,-74.0,-72.0,6
-73.0,-77.0,-69.0,-74.0,-69.0,6
-84.0,-77.0,-76.0,-74.0,-69.0,6
-84.0,-77.0,-76.0,-74.0,-73.0,6
-84.0,-69.0,-76.0,-74.0,-73.0,6
-73.0,-78.0,-69.0,-74.0,-69.0,6
-73.0,-78.0,-76.0,-74.0,-69.0,6
-73.0,-78.0,-76.0,-74.0,-72.0,6
-73.0,-78.0,-69.0,-74.0,-72.0,6
-73.0,-78.0,-69.0,-74.0,-89.0,6
-73.0,-77.0,-69.0,-74.0,-89.0,6
-84.0,-77.0,-69.0,-74.0,-89.0,6
-84.0,-77.0,-75.0,-74.0,-89.0,6
-84.0,-77.0,-75.0,-74.0,-69.0,6
-84.0,-69.0,-69.0,-74.0,-72.0,6
-84.0,-76.0,-69.0,-74.0,-72.0,6
-85.0,-76.0,-69.0,-74.0,-72.0,6
-85.0,-76.0,-75.0,-74.0,-72.0,6
-85.0,-69.0,-75.0,-74.0,-72.0,6
-73.0,-69.0,-75.0,-74.0,-72.0,6
-84.0,-69.0,-76.0,-74.0,-72.0,6
-84.0,-69.0,-69.0,-74.0,-87.0,6
-84.0,-68.0,-69.0,-74.0,-87.0,6
-84.0,-68.0,-69.0,-85.0,-87.0,6
-84.0,-68.0,-76.0,-85.0,-87.0,6
-84.0,-68.0,-76.0,-85.0,-72.0,6
-84.0,-68.0,-76.0,-74.0,-72.0,6
-84.0,-68.0,-69.0,-74.0,-72.0,6
-86.0,-69.0,-69.0,-74.0,-72.0,6
-86.0,-69.0,-69.0,-84.0,-72.0,6
-86.0,-69.0,-76.0,-84.0,-72.0,6
-86.0,-76.0,-76.0,-84.0,-72.0,6
-85.0,-76.0,-76.0,-84.0,-72.0,6
-85.0,-76.0,-76.0,-74.0,-72.0,6
-85.0,-76.0,-69.0,-74.0,-68.0,6
-85.0,-69.0,-69.0,-74.0,-68.0,6
-85.0,-69.0,-69.0,-85.0,-68.0,6
-85.0,-69.0,-74.0,-85.0,-68.0,6
-85.0,-69.0,-76.0,-85.0,-68.0,6
-85.0,-69.0,-76.0,-85.0,-72.0,6
-85.0,-76.0,-76.0,-85.0,-72.0,6
-85.0,-69.0,-75.0,-85.0,-72.0,6
-72.0,-69.0,-75.0,-85.0,-72.0,6
-72.0,-69.0,-75.0,-74.0,-72.0,6
-72.0,-69.0,-75.0,-74.0,-87.0,6
-72.0,-69.0,-75.0,-74.0,-68.0,6
-72.0,-69.0,-76.0,-74.0,-68.0,6
-72.0,-69.0,-76.0,-74.0,-87.0,6
-72.0,-69.0,-69.0,-74.0,-87.0,6
-72.0,-69.0,-69.0,-74.0,-68.0,6
-72.0,-69.0,-76.0,-74.0,-72.0,6
-72.0,-69.0,-76.0,-73.0,-72.0,6
-72.0,-69.0,-69.0,-73.0,-72.0,6
-72.0,-69.0,-69.0,-73.0,-68.0,6
-72.0,-76.0,-76.0,-74.0,-87.0,6
-72.0,-76.0,-76.0,-84.0,-87.0,6
-72.0,-76.0,-75.0,-84.0,-87.0,6
-72.0,-76.0,-75.0,-84.0,-68.0,6
-72.0,-69.0,-75.0,-84.0,-68.0,6
-72.0,-69.0,-76.0,-84.0,-68.0,6
-72.0,-69.0,-75.0,-84.0,-69.0,6
-84.0,-69.0,-75.0,-84.0,-69.0,6
-84.0,-69.0,-75.0,-73.0,-69.0,6
-84.0,-76.0,-69.0,-84.0,-72.0,6
-84.0,-76.0,-74.0,-84.0,-72.0,6
-84.0,-69.0,-74.0,-84.0,-72.0,6
-84.0,-69.0,-74.0,-75.0,-72.0,6
-84.0,-76.0,-74.0,-75.0,-72.0,6
-72.0,-76.0,-74.0,-75.0,-72.0,6
-72.0,-69.0,-74.0,-75.0,-72.0,6
-83.0,-69.0,-74.0,-75.0,-72.0,6
-83.0,-69.0,-74.0,-73.0,-72.0,6
-83.0,-69.0,-76.0,-73.0,-72.0,6
-83.0,-76.0,-76.0,-73.0,-72.0,6
-72.0,-76.0,-76.0,-73.0,-72.0,6
-72.0,-76.0,-76.0,-84.0,-72.0,6
-72.0,-76.0,-69.0,-84.0,-72.0,6
-72.0,-76.0,-74.0,-84.0,-72.0,6
-72.0,-69.0,-74.0,-84.0,-72.0,6
-84.0,-69.0,-76.0,-75.0,-72.0,6
-84.0,-76.0,-76.0,-75.0,-72.0,6
-72.0,-76.0,-76.0,-75.0,-72.0,6
-84.0,-69.0,-69.0,-75.0,-72.0,6
-84.0,-76.0,-69.0,-75.0,-72.0,6
-72.0,-76.0,-69.0,-75.0,-72.0,6
-72.0,-76.0,-74.0,-84.0,-87.0,6
-72.0,-69.0,-74.0,-84.0,-87.0,6
-72.0,-69.0,-74.0,-74.0,-87.0,6
-72.0,-69.0,-69.0,-74.0,-72.0,6
-72.0,-76.0,-69.0,-74.0,-72.0,6
-72.0,-76.0,-76.0,-74.0,-72.0,6
-72.0,-69.0,-74.0,-74.0,-72.0,6
-72.0,-69.0,-76.0,-74.0,-69.0,6
-72.0,-69.0,-69.0,-74.0,-69.0,6
-84.0,-69.0,-69.0,-84.0,-72.0,6
-84.0,-69.0,-74.0,-84.0,-69.0,6
-84.0,-77.0,-74.0,-84.0,-69.0,6
-84.0,-77.0,-74.0,-74.0,-69.0,6
-84.0,-69.0,-69.0,-74.0,-88.0,6
-83.0,-69.0,-69.0,-74.0,-88.0,6
-83.0,-69.0,-74.0,-74.0,-88.0,6
-83.0,-77.0,-74.0,-74.0,-88.0,6
-83.0,-77.0,-74.0,-74.0,-69.0,6
-83.0,-77.0,-74.0,-75.0,-69.0,6
-83.0,-77.0,-69.0,-75.0,-69.0,6
-83.0,-69.0,-69.0,-75.0,-69.0,6
-83.0,-69.0,-69.0,-75.0,-88.0,6
-84.0,-69.0,-69.0,-75.0,-88.0,6
-84.0,-69.0,-69.0,-84.0,-88.0,6
-84.0,-69.0,-74.0,-84.0,-88.0,6
-84.0,-69.0,-74.0,-73.0,-72.0,6
