10,-68,-80,-64,-71,-78
10,-64,-78,-65,-66,-72
10,-71,-79,-63,-67,-72
10,-67,-83,-69,-65,-71
10,-67,-83,-68,-72,-66
10,-63,-84,-63,-83,-74
10,-67,-77,-74,-65,-66
10,-64,-81,-64,-70,-67
10,-64,-81,-65,-80,-71
10,-66,-82,-73,-67,-73
10,-68,-77,-65,-67,-66
10,-65,-83,-64,-80,-72
10,-68,-79,-64,-66,-74
10,-65,-84,-64,-68,-66
10,-64,-80,-74,-67,-74
10,-71,-82,-64,-66,-70
10,-63,-77,-65,-74,-71
10,-65,-77,-63,-79,-65
10,-65,-82,-67,-70,-70
10,-67,-83,-65,-74,-68
10,-67,-74,-68,-80,-70
10,-64,-83,-62,-66,-66
10,-71,-77,-65,-66,-72
10,-66,-81,-63,-80,-74
10,-67,-79,-73,-74,-70
10,-67,-79,-72,-72,-72
10,-64,-75,-64,-67,-74
10,-64,-80,-65,-75,-67
10,-67,-79,-64,-71,-67
10,-67,-80,-65,-70,-67
10,-63,-81,-73,-65,-71
10,-65,-84,-62,-75,-67
10,-64,-78,-65,-65,-74
10,-70,-84,-64,-66,-67
10,-64,-77,-73,-66,-75
10,-64,-76,-73,-70,-71
10,-70,-80,-65,-73,-67
10,-63,-84,-72,-65,-74
10,-66,-75,-73,-66,-75
10,-64,-80,-64,-65,-73
10,-65,-81,-64,-66,-74
10,-64,-81,-64,-70,-74
10,-67,-84,-68,-75,-72
10,-64,-79,-64,-66,-72
10,-63,-77,-68,-75,-74
10,-65,-84,-63,-68,-71
10,-70,-75,-68,-66,-71
10,-65,-84,-62,-74,-67
10,-70,-76,-73,-67,-74
10,-63,-80,-64,-67,-70
10,-68,-83,-69,-74,-67
10,-64,-76,-68,-67,-72
10,-65,-76,-65,-67,-71
10,-67,-74,-64,-66,-70
10,-65,-83,-65,-66,-72
10,-70,-74,-64,-68,-67
10,-64,-83,-73,-66,-73
10,-70,-82,-73,-68,-67
10,-65,-83,-64,-75,-73
10,-70,-81,-73,-68,-67
10,-64,-81,-64,-68,-74
10,-67,-77,-64,-70,-74
10,-67,-82,-68,-70,-74
10,-65,-77,-65,-66,-70
10,-70,-84,-64,-67,-66
10,-63,-77,-63,-67,-74
10,-63,-83,-65,-66,-67
10,-65,-77,-73,-67,-74
10,-67,-79,-64,-75,-70
10,-70,-82,-65,-66,-74
10,-64,-82,-64,-67,-75
10,-70,-76,-65,-75,-67
10,-64,-81,-64,-66,-75
10,-65,-76,-65,-66,-67
10,-71,-81,-64,-66,-73
10,-65,-76,-65,-66,-67
10,-69,-76,-64,-75,-73
10,-65,-76,-65,-65,-67
10,-66,-83,-68,-69,-73
10,-64,-83,-68,-65,-73
10,-65,-79,-63,-75,-75
10,-64,-76,-67,-69,-74
10,-65,-82,-67,-69,-71
10,-64,-76,-73,-69,-70
10,-67,-76,-64,-65,-74
10,-63,-83,-65,-66,-74
10,-64,-82,-67,-74,-67
10,-71,-84,-64,-75,-74
10,-64,-75,-65,-65,-75
10,-70,-83,-62,-74,-75
10,-64,-83,-69,-66,-72
10,-65,-83,-64,-66,-74
10,-64,-83,-68,-74,-73
10,-69,-82,-73,-66,-74
10,-65,-76,-65,-75,-67
10,-67,-83,-71,-69,-73
10,-65,-82,-69,-67,-72
10,-67,-76,-62,-69,-67
10,-64,-83,-73,-65,-73
10,-69,-76,-65,-67,-67
10,-67,-79,-64,-66,-74
10,-66,-81,-67,-73,-73
10,-64,-76,-65,-66,-75
10,-63,-83,-64,-73,-73
10,-64,-76,-73,-66,-73
10,-64,-82,-69,-75,-74
10,-71,-74,-73,-66,-67
10,-64,-82,-64,-66,-74
10,-70,-76,-72,-67,-73
10,-64,-82,-64,-75,-75
10,-65,-80,-67,-67,-67
10,-64,-79,-64,-66,-74
10,-65,-79,-64,-66,-73
10,-63,-83,-72,-66,-75
10,-65,-83,-68,-66,-74
10,-63,-83,-64,-73,-74
10,-64,-82,-62,-67,-75
10,-64,-79,-73,-66,-73
10,-66,-77,-64,-74,-74
10,-64,-77,-64,-70,-74
10,-70,-76,-64,-70,-67
10,-64,-76,-65,-67,-70
10,-70,-82,-73,-67,-74
10,-64,-76,-65,-64,-67
10,-70,-83,-73,-72,-73
10,-64,-79,-72,-69,-68
10,-64,-83,-65,-66,-75
10,-71,-74,-72,-74,-75
10,-64,-84,-65,-67,-68
10,-64,-75,-72,-66,-73
10,-71,-84,-64,-73,-75
10,-67,-79,-72,-66,-70
10,-64,-83,-65,-66,-68
10,-66,-75,-64,-66,-74
10,-64,-75,-72,-74,-75
10,-65,-79,-68,-69,-74
10,-71,-83,-65,-67,-67
10,-70,-75,-72,-70,-69
10,-65,-74,-72,-74,-72
10,-65,-75,-64,-69,-68
10,-65,-83,-64,-69,-74
10,-64,-76,-66,-68,-70
10,-65,-85,-64,-65,-75
10,-66,-86,-65,-67,-70
10,-63,-76,-66,-66,-78
10,-67,-84,-64,-69,-66
10,-67,-81,-66,-65,-73
10,-66,-83,-69,-66,-73
10,-66,-81,-65,-66,-71
10,-66,-81,-73,-65,-75
10,-65,-76,-73,-65,-69
10,-66,-81,-65,-66,-70
10,-65,-85,-63,-66,-70
10,-66,-75,-74,-69,-70
10,-66,-85,-68,-66,-73
10,-66,-86,-65,-74,-75
10,-65,-85,-71,-66,-71
10,-65,-84,-69,-66,-72
10,-66,-85,-69,-66,-79
10,-67,-86,-64,-66,-76
10,-67,-75,-64,-66,-79
10,-69,-86,-65,-66,-67
10,-67,-75,-63,-70,-69
10,-66,-84,-65,-66,-73
10,-66,-75,-64,-72,-68
10,-65,-75,-67,-66,-73
10,-66,-75,-73,-66,-66
10,-66,-85,-65,-66,-79
10,-69,-75,-75,-67,-66
10,-64,-85,-74,-66,-74
10,-67,-85,-75,-67,-73
10,-64,-80,-75,-66,-69
10,-69,-74,-63,-66,-66
10,-64,-85,-73,-67,-73
10,-69,-76,-63,-74,-79
10,-64,-84,-74,-67,-74
10,-68,-76,-63,-75,-66
10,-64,-83,-65,-67,-74
10,-69,-75,-63,-66,-66
10,-64,-76,-64,-67,-73
10,-65,-76,-63,-74,-73
10,-68,-86,-62,-66,-67
10,-64,-75,-74,-66,-79
10,-66,-84,-74,-66,-70
10,-67,-75,-64,-66,-67
10,-65,-79,-63,-66,-73
10,-66,-80,-68,-75,-74
10,-69,-75,-69,-69,-73
10,-66,-82,-65,-66,-79
10,-66,-75,-65,-68,-76
