6024,MTABC_Q50,MTA_100322,1,7.0,63.0
3990,MTA NYCT_B26,MTA_302473,0,9.5,32.0
8022,MTA NYCT_Q43,MTA_500017,0,23.5,33.0
8022,MTA NYCT_Q43,MTA_500017,0,1.5,34.0
8022,MTA NYCT_Q43,MTA_500017,0,3.5,33.0
442,MTA NYCT_B69,MTA_305674,1,18.5,126.0
3626,MTABC_Q113,MTA_552446,0,15.5,31.0
3626,MTABC_Q113,MTA_552446,0,20.0,157.0
3626,MTABC_Q113,MTA_552446,0,4.5,158.0
6642,MTA NYCT_M5,MTA_400722,0,10.5,62.0
5172,MTA NYCT_B49,MTA_901087,0,12.5,880.0
4566,MTA NYCT_B47,MTA_306183,1,14.0,31.0
5572,MTA NYCT_BX2,MTA_100021,0,22.5,218.0
5572,MTA NYCT_BX2,MTA_100021,0,1.5,95.0
5572,MTA NYCT_BX2,MTA_100021,0,4.5,189.0
5572,MTA NYCT_BX2,MTA_100021,0,7.0,218.0
3803,MTA NYCT_M9,MTA_404100,0,0.5,31.0
3829,MTA NYCT_M11,MTA_401096,1,17.5,95.0
3829,MTA NYCT_M11,MTA_401096,1,20.5,34.0
3829,MTA NYCT_M11,MTA_401096,1,23.5,33.0
3829,MTA NYCT_M11,MTA_401096,1,2.5,99.0
3575,MTABC_Q72,MTA_551993,1,6.0,30.0
3575,MTABC_Q72,MTA_551993,1,8.5,0
4847,MTA NYCT_Q24,MTA_503650,1,17.5,31.0
4847,MTA NYCT_Q24,MTA_503650,1,23.0,32.0
4847,MTA NYCT_Q24,MTA_503650,1,2.0,32.0
4847,MTA NYCT_Q24,MTA_503650,1,4.5,62.0
4847,MTA NYCT_Q24,MTA_503650,1,7.5,63.0
6277,MTA NYCT_S74,MTA_201083,1,19.5,95.0
6277,MTA NYCT_S74,MTA_201083,1,6.0,95.0
3099,MTABC_BXM1,MTA_403425,1,7.0,191.0
9637,MTA NYCT_Q54,MTA_503237,1,2.0,31.0
6578,MTA NYCT_B17,MTA_801152,1,3.5,32.0
6567,MTA NYCT_B7,MTA_300768,1,1.5,63.0
9518,MTA NYCT_B32,MTA_305162,0,7.0,94.0
9518,MTA NYCT_B32,MTA_305162,0,8.0,64.0
3718,MTABC_Q23,MTA_550919,0,1.5,31.0
3718,MTABC_Q23,MTA_550919,0,4.5,32.0
3718,MTABC_Q23,MTA_550919,0,7.0,32.0
5025,MTA NYCT_B17,MTA_301793,1,3.5,0.0
5025,MTA NYCT_B17,MTA_301793,1,4.5,32.0
6233,MTA NYCT_S78,MTA_201092,1,4.5,31.0
7575,MTA NYCT_B35,MTA_302722,0,3.5,0.0
7575,MTA NYCT_B35,MTA_302722,0,5.5,64.0
3346,MTABC_BM4,MTA_450157,0,3.0,158.0
3346,MTABC_BM4,MTA_450157,0,6.0,126.0
4848,MTA NYCT_B12,MTA_307305,0,23.0,159.0
4848,MTA NYCT_B12,MTA_307305,0,0.5,31.0
9350,MTA NYCT_Q88,MTA_502630,0,21.5,30.0
9350,MTA NYCT_Q88,MTA_502630,0,23.5,0.0
9350,MTA NYCT_Q88,MTA_502630,0,2.5,94.0
199,MTABC_Q53,MTA_552992,1,18.5,223.0
199,MTABC_Q53,MTA_552992,1,21.5,349.0
3604,MTABC_Q101,MTA_552047,1,17.5,95.0
3604,MTABC_Q101,MTA_552047,1,19.0,63.0
3604,MTABC_Q101,MTA_552047,1,21.5,126.0
3604,MTABC_Q101,MTA_552047,1,22.5,124.0
3604,MTABC_Q101,MTA_552047,1,0.0,127.0
3604,MTABC_Q101,MTA_552047,1,2.0,63.0
3604,MTABC_Q101,MTA_552047,1,3.5,62.0
3604,MTABC_Q101,MTA_552047,1,5.5,62.0
5733,MTA NYCT_BX39,MTA_103902,0,2.5,94.0
5733,MTA NYCT_BX39,MTA_103902,0,5.0,126.0
5733,MTA NYCT_BX39,MTA_103902,0,8.5,0.0
5733,MTA NYCT_BX39,MTA_103902,0,10.5,0
2824,MTA NYCT_X17,MTA_404993,1,6.5,406.0
8002,MTA NYCT_Q43,MTA_500013,0,11.0,0.0
8002,MTA NYCT_Q43,MTA_500013,0,8.5,37.0
2253,MTA NYCT_X64,MTA_803035,1,19.0,627.0
2253,MTA NYCT_X64,MTA_803035,1,19.0,472.0
6173,MTA NYCT_S54,MTA_201735,1,17.0,0.0
6173,MTA NYCT_S54,MTA_201735,1,19.5,0.0
6173,MTA NYCT_S54,MTA_201735,1,22.0,31.0
6173,MTA NYCT_S54,MTA_201735,1,1.0,32.0
6730,MTA NYCT_M4,MTA_400661,1,2.5,62.0
4105,MTA NYCT_Q58,MTA_503484,0,15.0,63.0
4105,MTA NYCT_Q58,MTA_503484,0,20.5,93.0
4105,MTA NYCT_Q58,MTA_503484,0,0.0,31.0
4592,MTA NYCT_B46,MTA_303630,0,17.5,64.0
4592,MTA NYCT_B46,MTA_303630,0,20.0,62.0
4592,MTA NYCT_B46,MTA_303630,0,1.5,62.0
4592,MTA NYCT_B46,MTA_303630,0,3.5,128.0
4536,MTA NYCT_Q59,MTA_308605,1,18.0,31.0
4536,MTA NYCT_Q59,MTA_308605,1,20.0,32.0
4536,MTA NYCT_Q59,MTA_308605,1,0.5,31.0
4536,MTA NYCT_Q59,MTA_308605,1,3.0,31.0
4536,MTA NYCT_Q59,MTA_308605,1,5.5,63.0
4882,MTA NYCT_B6,MTA_300637,1,14.0,62.0
4882,MTA NYCT_B6,MTA_300637,1,7.5,31.0
4882,MTA NYCT_B6,MTA_300637,1,10.0,0
3522,MTABC_Q52,MTA_553138,0,4.0,93.0
3522,MTABC_Q52,MTA_553138,0,6.5,159.0
8031,MTA NYCT_Q2,MTA_500143,1,5.0,0.0
8031,MTA NYCT_Q2,MTA_500143,1,6.5,62.0
8031,MTA NYCT_Q2,MTA_500143,1,8.0,0
253,MTA NYCT_B43,MTA_305263,0,15.5,94.0
253,MTA NYCT_B43,MTA_305263,0,17.0,126.0
253,MTA NYCT_B43,MTA_305263,0,19.5,32.0
253,MTA NYCT_B43,MTA_305263,0,22.0,158.0
4052,MTA NYCT_S74,MTA_200508,0,11.5,31.0
4052,MTA NYCT_S74,MTA_200508,0,1.0,0
3839,MTA NYCT_M3,MTA_400474,1,7.0,63.0
3839,MTA NYCT_M3,MTA_400474,1,10.0,0
3241,MTABC_QM16,MTA_550731,0,5.0,31.0
5569,MTA NYCT_BX2,MTA_104061,1,16.5,94.0
5569,MTA NYCT_BX2,MTA_104061,1,18.5,31.0
5569,MTA NYCT_BX2,MTA_104061,1,21.5,314.0
5569,MTA NYCT_BX2,MTA_104061,1,0.0,158.0
