0,1,2,3,4,position
-76.0,-76.0,-83.0,-85.0,-85.0,6
-81.0,-76.0,-83.0,-85.0,-85.0,6
-81.0,-76.0,-83.0,-83.0,-85.0,6
-81.0,-76.0,-85.0,-83.0,-85.0,6
-81.0,-76.0,-85.0,-83.0,-88.0,6
-81.0,-79.0,-85.0,-83.0,-88.0,6
-75.0,-79.0,-85.0,-83.0,-88.0,6
-75.0,-79.0,-81.0,-83.0,-88.0,6
-75.0,-76.0,-81.0,-83.0,-88.0,6
-81.0,-76.0,-81.0,-83.0,-88.0,6
-81.0,-76.0,-86.0,-83.0,-88.0,6
-81.0,-76.0,-82.0,-83.0,-88.0,6
-81.0,-87.0,-82.0,-83.0,-88.0,6
-80.0,-87.0,-82.0,-83.0,-88.0,6
-80.0,-87.0,-82.0,-84.0,-88.0,6
-80.0,-87.0,-86.0,-84.0,-88.0,6
-80.0,-78.0,-86.0,-84.0,-88.0,6
-81.0,-78.0,-86.0,-84.0,-88.0,6
-81.0,-87.0,-86.0,-84.0,-88.0,6
-81.0,-87.0,-86.0,-74.0,-88.0,6
-81.0,-87.0,-87.0,-74.0,-88.0,6
-81.0,-78.0,-87.0,-74.0,-88.0,6
-83.0,-78.0,-87.0,-74.0,-88.0,6
-83.0,-78.0,-87.0,-84.0,-88.0,6
-83.0,-78.0,-89.0,-84.0,-88.0,6
-83.0,-78.0,-89.0,-84.0,-87.0,6
-83.0,-75.0,-89.0,-84.0,-87.0,6
-81.0,-75.0,-89.0,-84.0,-87.0,6
-81.0,-75.0,-89.0,-73.0,-87.0,6
-81.0,-75.0,-82.0,-73.0,-87.0,6
-83.0,-75.0,-82.0,-73.0,-87.0,6
-83.0,-78.0,-82.0,-73.0,-87.0,6
-83.0,-78.0,-82.0,-84.0,-87.0,6
-75.0,-78.0,-89.0,-84.0,-87.0,6
-75.0,-88.0,-89.0,-84.0,-87.0,6
-75.0,-88.0,-87.0,-84.0,-87.0,6
-81.0,-88.0,-87.0,-84.0,-87.0,6
-81.0,-76.0,-87.0,-84.0,-87.0,6
-81.0,-76.0,-87.0,-83.0,-87.0,6
-81.0,-76.0,-87.0,-83.0,-88.0,6
-75.0,-76.0,-87.0,-83.0,-88.0,6
-75.0,-79.0,-87.0,-83.0,-88.0,6
-75.0,-79.0,-87.0,-83.0,-85.0,6
-75.0,-76.0,-87.0,-83.0,-85.0,6
-75.0,-76.0,-84.0,-83.0,-85.0,6
-76.0,-76.0,-84.0,-83.0,-85.0,6
-76.0,-78.0,-84.0,-83.0,-85.0,6
-76.0,-78.0,-84.0,-74.0,-85.0,6
